"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"775","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","010","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"775","012","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"775","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","016","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"775","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"775","026","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"775","030","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","032","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","33","4.000","6.1",".",".",".",".",".",".","93.9",".",".",".",".",".",".",".","."
