"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"EGR","College Total","10130","3.229","32.8","19.8","19.2","9.1","7.1","1.8","0.8","6.2","0.0","0.1",".","2.6","0.2","0.2","0.2","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"EGR","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","405","3.090","24.0","23.5","27.9","13.1","8.9","1.2","1.2",".",".",".",".",".",".","0.2",".","."
"Sophomore","","930","3.033","23.9","23.1","26.9","13.8","8.9","1.3","1.7","0.4",".",".",".",".",".",".",".","."
"Junior","","2082","3.029","27.5","21.1","22.9","12.7","10.2","2.8","1.5","0.6",".",".",".",".",".","0.3","0.2","0.1"
"Senior","","4160","3.204","33.9","22.1","21.1","10.2","8.6","2.3","0.6","0.8","0.0","0.0",".","0.0","0.1","0.2","0.1","0.0"
"Undergraduates","","7577","3.132","30.4","22.0","22.6","11.5","9.1","2.3","1.1","0.7","0.0","0.0",".","0.0","0.1","0.2","0.1","0.0"
"Special","","185","3.458","41.1","15.7","16.8","4.9","3.2","1.6",".","5.4",".","0.5",".",".","5.4","0.5","4.3","0.5"
"Graduate","","2480","3.670","39.0","12.6","7.9","1.6","0.9","0.1","0.0","23.0","0.0","3.6",".","10.4","0.4","0.1","0.2","0.1"
"","College Total","10242","3.229","32.6","19.6","19.0","9.0","7.0","1.7","0.8","6.2","0.0","0.9",".","2.5","0.2","0.2","0.2","0.1"
