"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","",""
"Introduction to Folklore","100
001","110","3.193","20.0","27.3","24.5","8.2","4.5",".","2.7","12.7",".",".",".",".",".",".",".","."
"Intro-Mus Cult of the World","103
001","9","3.286","33.3","22.2",".",".","22.2",".",".","22.2",".",".",".",".",".",".",".","."
"The African Storyteller","210
001","92","2.588","10.9","12.0","17.4","22.8","18.5","7.6","3.3","6.5",".",".",".",".",".",".",".","1.1"
"Intro to American Folklore","230
001","78","3.452","15.4","55.1","21.8","1.3",".",".",".","5.1",".",".",".",".","1.3",".",".","."
"Heroes, Rogues & Scoundrels","237
001","6","3.167","33.3",".","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".","."
"Myth","359
001","40","3.392","37.5","22.5","15.0","10.0","7.5",".",".","7.5",".",".",".",".",".",".",".","."
"Dir Stdy-Folklore Undergrad","399
002","8","3.696","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"African Poetry","411
001","8","3.558","50.0","25.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"Slavic&E European Folklore","444
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Material Culture Analysis","512
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Amer Folk&Vernacular Music","001
535","24","3.667","54.2","25.0","20.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Comparative World Costume","655
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Independ Stdy-Folklore Grad","699
002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"FOLKLORE
380","Dept. Total","387","3.178","23.5","27.6","19.6","10.1","7.0","2.1","1.6","7.8",".",".",".",".","0.3",".","0.3","0.3"
