"TERM : 1004","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Spring 1999-2000","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","146440","3.228","34.5","19.1","20.3","7.6","7.6","2.0","1.1","5.4","0.0","1.2","0.0","0.7","0.2","0.2","0.1","0.1"
"University of Wisconsin-Madison","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","15006","2.863","20.4","18.6","24.0","12.6","15.0","4.6","2.4","0.1",".","1.6","0.1",".","0.1","0.3","0.1","0.1"
"Sophomore","","24838","3.089","28.3","20.7","24.4","9.8","10.8","2.7","1.5","0.3","0.0","0.9","0.0",".","0.1","0.1","0.1","0.1"
"Junior","","29569","3.147","30.3","21.3","24.1","9.6","8.9","2.4","1.5","0.8","0.0","0.6","0.0",".","0.1","0.2","0.1","0.2"
"Senior","","41223","3.284","37.0","20.7","20.0","7.7","7.0","1.9","0.9","2.8","0.1","1.5","0.0","0.0","0.2","0.2","0.1","0.0"
"Undergraduates","","110636","3.139","31.0","20.6","22.6","9.3","9.5","2.6","1.4","1.3","0.0","1.1","0.0","0.0","0.1","0.2","0.1","0.1"
"Special","","2287","3.434","41.9","16.4","13.0","4.6","4.5","1.0","1.0","8.9",".","3.5","0.0",".","1.7","0.8","1.9","0.7"
"Graduate","","21622","3.748","49.3","14.0","7.3","1.0","0.5","0.1","0.1","20.2","0.1","2.0","0.0","4.4","0.6","0.1","0.3","0.1"
"Prof Yr 1","","3417","3.433","37.4","15.7","28.9","5.8","4.4","0.8","0.1","5.1",".","1.3",".","0.3","0.0","0.1","0.0","."
"Prof Yr 2","","4018","3.423","40.1","11.1","25.3","4.3","3.9","0.4","0.2","14.5",".","0.0",".","0.0","0.0","0.0",".","."
"Prof Yr 3","","3283","3.435","34.1","19.4","20.5","4.5","2.4","0.4","0.0","18.5",".",".",".",".","0.1","0.0","0.1","."
"Prof Yr 4","","1510","3.783","44.7","11.2","5.1","0.4","0.1",".",".","37.6",".","0.4",".","0.1","0.2","0.1","0.1","."
"Professionals","","12228","3.464","38.3","14.6","22.5","4.3","3.2","0.5","0.1","15.8",".","0.4",".","0.1","0.1","0.0","0.0","."
"University Total","","146773","3.228","34.5","19.1","20.2","7.6","7.5","2.0","1.1","5.4","0.0","1.2","0.0","0.7","0.2","0.2","0.1","0.1"
