"","990
060","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
061","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
067","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","31","",".",".",".",".",".",".",".","48.4",".",".",".","22.6",".",".","29.0","."
"AN SCI
604","Dept. Total","400","3.176","34.8","20.0","14.0","7.8","10.5","2.0","1.3","5.5",".",".",".","1.8","0.3",".","2.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","44","2.802","11.4","27.3","25.0","11.4","15.9","4.5","4.5",".",".",".",".",".",".",".",".","."
"Sophomore","","59","2.940","22.0","23.7","23.7","10.2","10.2","8.5","1.7",".",".",".",".",".",".",".",".","."
"Junior","","99","3.088","38.4","17.2","14.1","10.1","17.2","1.0","2.0",".",".",".",".",".",".",".",".","."
"Senior","","129","3.412","48.1","23.3","11.6","7.8","9.3",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","331","3.141","35.6","22.1","16.3","9.4","12.7","2.4","1.5",".",".",".",".",".",".",".",".","."
"Special","","6","3.750","33.3","33.3",".",".",".",".",".","16.7",".",".",".",".","16.7",".",".","."
"Graduate","","70","3.865","25.7","7.1","2.9",".",".",".",".","41.4",".",".",".","10.0",".",".","12.9","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Professionals","","2","4.000","50.0",".",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"","Dept. Total","409","3.176","34.0","19.6","13.7","7.6","10.3","2.0","1.2","7.6",".",".",".","1.7","0.2",".","2.2","."
