"EGR","","","","","","","","","","","","","","","","","","","","",""
"","CIVIL AND ENVIRONMENTAL EN Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","","",""
"Cooperative Education Prog","1","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Engr Spatial Measurements","251","001","","53","3.333","24.5","26.4","43.4",".",".",".","1.9","3.8",".",".",".",".",".",".",".","."
"Intro-Aerial Photo Systems","301","001","","41","3.244","39.0","17.1","14.6","12.2","17.1",".",".",".",".",".",".",".",".",".",".","."
"Elec-op&Micro Remote Sensng","302","001","","28","3.357","39.3","21.4","17.9","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"Remote Sensng Digtl Image","303","001","","19","3.237","31.6","21.1","21.1","15.8","10.5",".",".",".",".",".",".",".",".",".",".","."
"Remote Sensng Vis Image&GIS","304","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Fluid Mechanics","310","001","","49","2.551","4.1","14.3","18.4","26.5","30.6","6.1",".",".",".",".",".",".",".",".",".","."
"Hydroscience","311","001","","44","2.714","6.8","18.2","20.5","22.7","22.7","4.5",".","4.5",".",".",".",".",".",".",".","."
"Environmental Engineering","320","001","","75","3.089","14.7","34.7","28.0","9.3","5.3","2.7","2.7","2.7",".",".",".",".",".",".",".","."
"Environmentl Engr Processes","322","001","","16","3.594","43.8","37.5","12.5","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"Soil Mechanics","330","001","","47","2.606","10.6","8.5","23.4","19.1","31.9","6.4",".",".",".",".",".",".",".",".",".","."
"Structural Analysis I","340","001","","39","2.833","30.8","7.7","25.6","5.1","12.8","17.9",".",".",".",".",".",".",".",".",".","."
"Wood Structures I","342","001","","27","3.111","22.2","25.9","25.9","11.1","11.1","3.7",".",".",".",".",".",".",".",".",".","."
"Concrete Structures I","347","001","","19","3.053","21.1",".","63.2",".","15.8",".",".",".",".",".",".",".",".",".",".","."
"Intro to Geographc Info Sys","357","001","","8","3.313","37.5","25.0",".","37.5",".",".",".",".",".",".",".",".",".",".",".","."
"Transportation Engineering","370","001","","47","3.128","12.8","34.0","25.5","21.3","6.4",".",".",".",".",".",".",".",".",".",".","."
"Matrl-Constructd Facilities","395","001","","84","3.304","27.4","29.8","26.2","9.5","7.1",".",".",".",".",".",".",".",".",".",".","."
"Geom Anal-Vert Aerial Photo","403","001","","10","3.000","10.0","10.0","50.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".","10.0"
"Remote Sensng Instrumentatn","406","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Hydrologic Design","414","001","","9","3.500","66.7","11.1",".",".","22.2",".",".",".",".",".",".",".",".",".",".","."
"Elements-Public Health Engr","422","001","","13","3.692","46.2","46.2","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Air Pollutn Measurmnt&Cntrl","423","001","","11","3.636","54.5","18.2","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Water Treatmnt Plant Design","428","001","","15","3.571","40.0","26.7","26.7",".",".",".",".","6.7",".",".",".",".",".",".",".","."
"Concrete Structures II","447","001","","15","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Project Estimatng&Schedulng","492","001","","46","3.772","60.9","32.6","6.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Civ&Envr Engr Decisn Making","494","001","","23","3.065","30.4","13.0","17.4","17.4","21.7",".",".",".",".",".",".",".",".",".",".","."
"Environmental Organic Chem","502","001","","13","3.692","61.5","15.4","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Coastal Engineering","514","001","","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Industrial Pollution Cntrl","521","001","","8","3.313","37.5","25.0","12.5","12.5","12.5",".",".",".",".",".",".",".",".",".",".","."
"Hazardous Waste Management","522","001","","8","3.750","37.5","37.5",".",".",".",".",".","12.5",".",".",".",".","12.5",".",".","."
"Retaining Structures","531","001","","13","3.269","7.7","61.5","15.4","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"Remediation Geotechnics","535","001","","8","3.700","37.5","12.5","12.5",".",".",".",".","37.5",".",".",".",".",".",".",".","."
"Remote Sensing Digitl Image","556","001","","6","3.250","66.7","16.7",".",".",".",".","16.7",".",".",".",".",".",".",".",".","."
"Traffic Control","574","001","","17","3.294","17.6","47.1","17.6","11.8","5.9",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Transportation Engr","579","001","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pln/Dsgn/Cnstrctn Integratn","595","001","","34","3.750","58.8","32.4","8.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec Topics-Water Chemistry","609","001","","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic-Hydraulics&Fluid Mech","618","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics in Hydrology","619","001","","12","4.000","91.7",".",".",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"Toxicants in the Environmnt","631","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
