"MEDICAL MICROBIOL & IMMUNO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"620
M M & I","","","","","","","","","","","","","","","","","","","",""
"Course Total
Research and Thesis","49","",".",".",".",".",".",".",".","42.9","",".",".","",".","57.1",".",".",".","."
"M M & I
Dept. Total
620","355","3.501","49.9","13.0","10.4","3.7","5.9","0.3","0.8","7.3","",".",".","",".","7.9","0.8",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"620
M M & I","","","","","","","","","","","","","","","","","","","",""
"Sophomore","6","2.676","33.3",".",".","33.3","16.7","16.7",".",".","",".",".","",".",".",".",".",".","."
"Junior","23","3.305","52.2","4.3","21.7","8.7","13.0",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","147","3.357","50.3","15.6","15.0","4.8","10.9",".","2.0","0.7","",".",".","",".",".","0.7",".",".","."
"Undergraduates","176","3.323","50.0","13.6","15.3","6.3","11.4","0.6","1.7","0.6","",".",".","",".",".","0.6",".",".","."
"Special","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","95","3.739","34.7","11.6","1.1","1.1","1.1",".",".","22.1","",".",".","",".","27.4","1.1",".",".","."
"Prof Yr 1","72","3.741","69.4","15.3","12.5","1.4",".",".",".",".","",".",".","",".",".","1.4",".",".","."
"Prof Yr 3","6","4.000","50.0",".",".",".",".",".",".","16.7","",".",".","",".","33.3",".",".",".","."
"Prof Yr 4","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","81","3.750","66.7","13.6","11.1","1.2",".",".",".","3.7","",".",".","",".","2.5","1.2",".",".","."
"Dept. Total","355","3.501","49.9","13.0","10.4","3.7","5.9","0.3","0.8","7.3","",".",".","",".","7.9","0.8",".",".","."
