"EDU","","","","","","","","","","","","","","","","","","","",""
"REHAB PSYCH & SPECIAL EDUC Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","","",""
"RP & SE
Dept. Total
194","1845","3.905","88.2","5.6","2.5","0.7","0.7","0.3","0.2","0.8","",".",".","",".","0.2","0.7",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","","",""
"Freshmen","149","3.865","85.2","6.0","4.7","2.0","1.3",".",".",".","",".",".","",".",".","0.7",".",".","."
"Sophomore","276","3.844","86.6","6.2","3.6","1.1",".","1.4","0.7",".","",".",".","",".",".","0.4",".",".","."
"Junior","470","3.912","88.1","7.4","2.6","0.2","0.6",".","0.2",".","",".",".","",".",".","0.6",".","0.2","."
"Senior","608","3.916","91.4","3.9","1.8","0.8","1.2","0.2","0.2",".","",".",".","",".",".","0.5",".",".","."
"Undergraduates","1503","3.896","88.9","5.7","2.7","0.8","0.8","0.3","0.3",".","",".",".","",".",".","0.5",".","0.1","."
"Special","21","3.727","57.1","9.5","19.0",".",".",".",".","4.8","",".",".","",".",".","9.5",".",".","."
"Graduate","319","3.960","87.1","5.3","0.9",".",".",".",".","4.4","",".",".","",".","1.3","0.6",".","0.3","."
"Prof Yr 4","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1845","3.905","88.2","5.6","2.5","0.7","0.7","0.3","0.2","0.8","",".",".","",".","0.2","0.7",".","0.1","."
