"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"699","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","023","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","030","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","032","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","048","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","056","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","067","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","073","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","077","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","083","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","087","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","088","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","091","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","123","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","138","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","151","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","152","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","154","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","155","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","156","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","74","3.957","95.9","1.4","2.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"704
Chemical Biology","001","","23","3.696","52.2","34.8","13.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"713
Inorg&Organometal Chemistry","001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"714
Organometal-Transitn Elemts","001","","14","3.423","42.9","14.3","21.4","7.1","7.1",".",".","7.1",".",".",".",".",".",".",".","."
"721
Instrumental Analysis","001","","17","3.766","64.7","23.5","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"725
Separations-Chem Analysis","001","","17","3.750","58.8","29.4","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"758
Chemistry Education Research","001","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"777
Physical Chemistry of Surfaces","001","","12","4.000","75.0",".",".",".",".",".",".","16.7",".",".",".",".","8.3",".",".","."
"801
Topics-Inorganic Chem","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"843
Advanced Organic Chemistry","001","","23","3.804","69.6","21.7","8.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"860
Topics-Physical Chemistry","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
