"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","","",""
"","990
142","2","***","","","","","","","","","","","",".",".","",".",".",".",".","."
"PhD Thesis-Real Estate","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"REAL EST
239","Dept. Total","1230","3.624","50.7","27.0","16.1","3.6","1.3","0.2","",".","0.7","",".",".","",".","0.2","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","***","","","","","","","","","","","",".","",".",".",".",".",".","."
"Sophomore","","116","3.721","61.2","27.6","8.6",".","2.6",".","",".",".","",".",".","",".",".",".",".",".","."
"Junior","","316","3.522","45.9","24.4","22.2","4.7","2.2","0.3","",".",".","",".",".","",".",".","0.3",".",".","."
"Senior","","544","3.623","51.5","26.1","16.0","4.2","1.1","0.4","",".","0.2","",".",".","",".",".","0.6",".",".","."
"Undergraduates","","978","3.602","50.9","25.7","17.1","3.9","1.6","0.3","",".","0.1","",".",".","",".",".","0.4",".",".","."
"Special","","8","3.389","37.5","12.5","25.0","25.0",".",".","",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","240","3.709","49.2","33.3","12.1","1.7",".",".","",".","2.9","",".",".","",".","0.8",".",".",".","."
"Prof Yr 3","","4","***","","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","4","***","","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","1230","3.624","50.7","27.0","16.1","3.6","1.3","0.2","",".","0.7","",".",".","",".","0.2","0.3",".",".","."
