"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"Adv Topics in Foundations","873
001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Math Data Science","888
001","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate Teaching Seminar","900
001","32","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","921
001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","921
002","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar in Analysis","Course Total","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","941
001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","941
003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar-Algebra","Course Total","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","951
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","951
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar in Topology","Course Total","5","***","","","","","","","","","","","","","","","",""
"","001
96","21","1.912","4.8","14.3","14.3",".","14.3","14.3","19.0",".",".",".",".",".","19.0",".",".","."
"","96
002","23","2.941","17.4","17.4","21.7","8.7",".",".","8.7",".",".",".",".",".","26.1",".",".","."
"","96
003","26","2.660","26.9","15.4","11.5","19.2","3.8","3.8","15.4",".",".",".",".",".","3.8",".",".","."
"","004
96","21","2.667","23.8","4.8","14.3","14.3","19.0",".","9.5",".",".",".",".",".","14.3",".",".","."
"","96
005","25","2.818","24.0","4.0","12.0","20.0","24.0","4.0",".",".",".",".",".",".","12.0",".",".","."
"","96
006","23","2.674","17.4","13.0","17.4","17.4","21.7","13.0",".",".",".",".",".",".",".",".",".","."
"","007
96","26","2.579","7.7","11.5","23.1","3.8","11.5","15.4",".",".",".",".",".",".","26.9",".",".","."
"","96
008","25","2.854","20.0","12.0","40.0","8.0","4.0","4.0","8.0",".",".",".",".",".","4.0",".",".","."
"","96
009","23","2.647","13.0","8.7","21.7","8.7","8.7","8.7","4.3",".",".",".",".",".","26.1",".",".","."
"","010
96","24","2.778","25.0","4.2","8.3","12.5","16.7","4.2","4.2",".",".",".",".",".","25.0",".",".","."
"","96
011","22","2.976","18.2","18.2","22.7","22.7","9.1","4.5",".",".",".",".",".",".","4.5",".",".","."
"","96
012","21","3.105","28.6","14.3","28.6","4.8","9.5",".","4.8",".",".",".",".",".","9.5",".",".","."
"Preparatory Algebra","Course Total","280","2.727","18.9","11.4","19.6","11.8","11.8","6.1","6.1",".",".",".",".",".","14.3",".",".","."
"","967
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","967
002","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar in Number Theory","Course Total","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
042","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
061","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
066","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
067","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
074","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
075","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
107","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
108","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
151","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
156","5","***","","","","","","","","","",".",".",".",".",".",".","."
"January 05, 2023","","","","","","","","","","","","","","","","","","Page 297 of 467",""
