"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"990","137","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","141","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","145","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","149","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","157","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","161","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","165","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","169","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","173","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","185","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","189","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","148","",".",".",".",".",".",".",".","70.9",".",".",".","29.1",".",".",".","."
