"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","101
001","19","2.694","5.3","10.5","47.4","5.3","21.1",".","5.3","5.3",".",".",".",".",".",".",".","."
"","101
002","21","2.857","23.8","19.0","38.1",".",".","9.5","9.5",".",".",".",".",".",".",".",".","."
"","101
003","20","3.175","30.0","15.0","35.0","10.0","5.0","5.0",".",".",".",".",".",".",".",".",".","."
"","004
101","22","2.976","36.4","13.6","18.2",".","13.6","9.1","4.5","4.5",".",".",".",".",".",".",".","."
"","101
005","20","3.075","30.0","15.0","20.0","10.0","25.0",".",".",".",".",".",".",".",".",".",".","."
"","101
006","21","3.095","23.8","28.6","23.8",".","19.0","4.8",".",".",".",".",".",".",".",".",".","."
"","101
007","21","3.262","28.6","23.8","28.6","9.5","9.5",".",".",".",".",".",".",".",".",".",".","."
"First Semester Spanish","Course Total","144","3.025","25.7","18.1","29.9","4.9","13.2","4.2","2.8","1.4",".",".",".",".",".",".",".","."
"","102
001","18","2.833","5.6","27.8","27.8","16.7","16.7","5.6",".",".",".",".",".",".",".",".",".","."
"","102
002","20","3.350","30.0","35.0","20.0","5.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"","102
003","19","2.553","15.8","10.5","21.1","15.8","21.1","10.5","5.3",".",".",".",".",".",".",".",".","."
"","102
004","22","2.727","13.6","13.6","31.8","13.6","18.2","4.5","4.5",".",".",".",".",".",".",".",".","."
"","102
005","23","2.783","4.3","26.1","26.1","8.7","34.8",".",".",".",".",".",".",".",".",".",".","."
"","102
006","11","2.955","9.1","18.2","45.5","9.1","18.2",".",".",".",".",".",".",".",".",".",".","."
"","102
007","21","2.786","4.8","19.0","38.1","23.8","4.8","9.5",".",".",".",".",".",".",".",".",".","."
"","102
008","23","3.478","47.8","17.4","21.7","8.7","4.3",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Spanish","Course Total","157","2.939","17.2","21.0","28.0","12.7","15.9","3.8","1.3",".",".",".",".",".",".",".",".","."
"","203
002","25","3.620","52.0","24.0","20.0","4.0",".",".",".",".",".",".",".",".",".",".",".","."
"","203
003","21","3.786","61.9","33.3","4.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
004","23","3.739","65.2","17.4","17.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
005","22","3.727","72.7","13.6","4.5","4.5","4.5",".",".",".",".",".",".",".",".",".",".","."
"","203
006","24","3.563","58.3","12.5","16.7","8.3","4.2",".",".",".",".",".",".",".",".",".",".","."
"","203
008","20","3.600","65.0","15.0","10.0","5.0",".","5.0",".",".",".",".",".",".",".",".",".","."
"","009
203","16","3.667","68.8","12.5","6.3",".",".","6.3",".",".",".",".",".",".",".",".","6.3","."
"","203
010","23","3.630","69.6","8.7","13.0","4.3",".","4.3",".",".",".",".",".",".",".",".",".","."
"Third Semester Spanish","Course Total","174","3.665","63.8","17.2","12.1","3.4","1.1","1.7",".",".",".",".",".",".",".",".","0.6","."
"","204
001","15","4.000","93.3",".",".",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"","204
002","23","3.932","82.6","13.0",".",".",".",".",".",".",".",".",".",".","4.3",".",".","."
"","204
004","17","3.833","64.7","17.6","5.9",".",".",".",".",".",".",".",".",".","11.8",".",".","."
"","204
005","22","3.548","50.0","22.7","13.6",".","9.1",".",".",".",".",".",".",".","4.5",".",".","."
"","204
006","23","3.667","56.5","17.4","8.7","8.7",".",".",".",".",".",".",".",".","8.7",".",".","."
"","204
007","19","3.676","52.6","21.1","10.5","5.3",".",".",".","5.3",".",".",".",".","5.3",".",".","."
"","204
008","21","3.425","52.4","23.8","9.5",".",".","4.8","4.8",".",".",".",".",".","4.8",".",".","."
"","204
010","11","3.864","81.8","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","204
011","21","3.600","47.6","23.8","19.0","4.8",".",".",".",".",".",".",".",".","4.8",".",".","."
"Fourth Semester Spanish","Course Total","172","3.708","62.8","17.4","8.7","2.3","1.2","0.6","0.6","0.6",".",".",".",".","5.8",".",".","."
"Intro to Hispanic Cultures","001
223","91","3.571","65.9","8.8","14.3","4.4","3.3","2.2","1.1",".",".",".",".",".",".",".",".","."
"","224
001","83","3.470","48.2","13.3","27.7","6.0","4.8",".",".",".",".",".",".",".",".",".",".","."
"","224
002","7","3.143","28.6","57.1",".",".",".",".","14.3",".",".",".",".",".",".",".",".","."
"Intro-Hispanic Literatures","Course Total","90","3.444","46.7","16.7","25.6","5.6","4.4",".","1.1",".",".",".",".",".",".",".",".","."
"Linguistic Study of Spanish","225
001","101","2.827","18.8","18.8","25.7","7.9","20.8","3.0","5.0",".",".",".",".",".",".",".",".","."
"","226
001","24","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
