"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"790","037","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","039","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","042","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","051","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","052","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","053","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","054","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","058","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","060","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","066","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","077","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","079","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","093","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"790","094","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","096","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","101","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","102","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","103","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","107","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","108","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","111","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","112","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","114","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"790","115","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","120","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","121","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","","77","",".",".",".",".",".",".",".","75.3",".",".",".","24.7",".",".",".","."
"821
Optimal Control&Variatnl Mthds","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"842
Topics in Applied Algebra","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"861
Theory of Machine Learning","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"888
Topics in Math Data Science","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","004","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","009","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","012","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","017","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"890","028","","2","***","","","","","","","","","",".",".",".",".",".",".","."
