"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMPUTER SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","",""
"799","020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","023","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","029","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","034","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","082","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","090","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","101","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","112","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","122","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","124","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","127","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","128","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","129","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","134","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","138","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","140","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","142","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","144","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","145","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","148","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","152","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","153","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","154","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","155","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","156","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","158","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","159","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","160","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","161","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","162","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","163","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","164","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","165","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","166","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","169","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","170","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","173","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","174","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","177","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","178","1","***","","","","","","","","","",".",".",".",".",".",".","."
"January 05, 2023","","","","","","","","","","","","","","","","","","Page 225 of 467",""
