"","999
055","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
081","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
084","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","7","4.000","85.7",".",".",".",".",".",".",".","",".",".","",".",".",".",".","14.3","."
"PHILOS
736","Dept. Total","2277","3.618","56.6","22.9","10.1","3.6","2.1","0.7","0.9","1.4","",".",".","",".","0.1","1.2","0.3","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","254","3.531","47.2","24.8","17.7","6.3","1.6","0.4","0.4",".","",".",".","",".",".","1.6",".",".","."
"Sophomore","","740","3.613","57.8","22.3","11.1","3.1","2.6","0.9","0.8",".","",".",".","",".",".","1.1","0.3",".","."
"Junior","","535","3.587","55.7","24.3","9.9","4.1","2.6","1.3","1.1",".","",".",".","",".",".","0.7","0.2",".","."
"Senior","","624","3.659","59.3","25.0","7.4","3.2","1.6","0.3","1.1","0.3","",".",".","",".","0.3","1.1","0.2","0.2","."
"Undergraduates","","2153","3.610","56.5","23.9","10.5","3.8","2.2","0.8","0.9","0.1","",".",".","",".","0.1","1.1","0.2","0.0","."
"Special","","32","3.729","34.4","6.3","3.1",".","3.1",".",".","43.8","",".",".","",".",".",".","6.3","3.1","."
"Graduate","","90","3.919","66.7","6.7","2.2",".",".",".",".","17.8","",".",".","",".",".","4.4",".","2.2","."
"Prof Yr 2","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2277","3.618","56.6","22.9","10.1","3.6","2.1","0.7","0.9","1.4","",".",".","",".","0.1","1.2","0.3","0.2","."
