"L&S","","","","","","","","","","","","","","","","","","","","",""
"LEGAL STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","","","",""
"LEGAL ST
535","Dept. Total","800","3.404","49.0","19.5","15.3","6.1","5.8","1.5","1.0","0.6","",".",".","",".","0.1","0.6","0.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","102","2.781","7.8","14.7","35.3","18.6","19.6","3.9",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","152","3.240","28.3","30.3","23.7","6.6","7.9","0.7","1.3",".","",".",".","",".",".","1.3",".",".","."
"Junior","","241","3.556","61.0","17.4","10.0","4.6","3.3","2.1","0.8",".","",".",".","",".",".","0.8",".",".","."
"Senior","","293","3.662","66.2","17.7","8.2","3.1","2.0","0.7","1.4",".","",".",".","",".","0.3","0.3",".",".","."
"Undergraduates","","788","3.405","49.7","19.7","15.2","6.2","5.8","1.5","1.0",".","",".",".","",".","0.1","0.6",".",".","."
"Special","","11","3.000",".",".","18.2",".",".",".",".","45.5","",".",".","",".",".",".","36.4",".","."
"Graduate","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","800","3.404","49.0","19.5","15.3","6.1","5.8","1.5","1.0","0.6","",".",".","",".","0.1","0.6","0.5",".","."
