"L&S","","","","","","","","","","","","","","","","","","","",""
"GENDER AND WOMENS STUDIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"GEN&WS
Dept. Total
963","1767","3.714","69.4","16.2","6.1","2.3","1.5","0.6","1.2","0.2","",".","1.0","",".","0.3","0.9","0.1","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","275","3.543","60.0","17.8","7.3","3.6","2.5","1.8","2.5",".","",".","4.4","",".",".",".",".",".","."
"Sophomore","434","3.740","71.4","14.7","6.9","2.1","0.9","0.5","0.9",".","",".","0.9","",".",".","1.6",".",".","."
"Junior","406","3.702","69.2","16.5","7.4","2.7","1.5","1.0","1.0",".","",".","0.5","",".",".","0.2",".",".","."
"Senior","580","3.772","72.2","16.7","4.8","1.7","1.6",".","0.9",".","",".",".","",".","0.7","1.0","0.2","0.2","."
"Undergraduates","1695","3.710","69.3","16.3","6.4","2.4","1.5","0.6","1.2",".","",".","1.1","",".","0.2","0.8","0.1","0.1","."
"Special","9","3.278","55.6","22.2",".","11.1",".",".","11.1",".","",".",".","",".",".",".",".",".","."
"Graduate","60","3.924","75.0","13.3",".",".",".",".",".","5.0","",".",".","",".","1.7","3.3",".","1.7","."
"Prof Yr 3","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 4","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1767","3.714","69.4","16.2","6.1","2.3","1.5","0.6","1.2","0.2","",".","1.0","",".","0.3","0.9","0.1","0.1","."
