"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"890","029","","6","",".",".",".",".",".",".",".","83.3",".",".",".","16.7",".",".",".","."
"890","031","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","036","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","037","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","041","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","045","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","050","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","051","","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"890","053","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","054","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","058","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","060","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","063","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","066","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","079","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","093","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","094","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","102","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","107","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","108","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","110","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","111","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","112","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","113","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","114","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","115","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","116","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","117","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","119","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator's Research","Course Total","","111","",".",".",".",".",".",".",".","76.6",".",".",".","22.5","0.9",".",".","."
"922
Seminar in Plasma Physics","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"January 05, 2023","","","","","","","","","","","","","","","","","","","Page 131 of 467",""
