"L&S","","","","","","","","","","","","","","","","","","","","",""
"INTEGRATED LIBERAL STUDIES Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"500
ILS","","","","","","","","","","","","","","","","","","","","",""
"ILS
Dept. Total
500","997","3.685","62.4","12.4","6.3","1.8","1.3","0.4","1.2","0.1","",".","13.1","",".","",".","0.4","0.2","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"500
ILS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","320","3.558","52.5","9.4","4.4","0.9","2.2","0.6","1.9",".","",".","27.2","",".","",".","0.3",".","0.6","."
"Sophomore","407","3.763","67.1","13.5","6.1","1.0","0.7","0.2","0.5",".","",".","10.1","",".","",".","0.2","0.2",".","."
"Junior","179","3.667","69.3","13.4","8.9","3.4","1.7","0.6","1.7",".","",".","1.1","",".","",".",".",".",".","."
"Senior","89","3.684","62.9","16.9","9.0","5.6",".",".","1.1",".","",".","1.1","",".","",".","2.2","1.1",".","."
"Undergraduates","995","3.685","62.4","12.5","6.3","1.8","1.3","0.4","1.2",".","",".","13.2","",".","",".","0.4","0.2","0.2","."
"Special","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Dept. Total","997","3.685","62.4","12.4","6.3","1.8","1.3","0.4","1.2","0.1","",".","13.1","",".","",".","0.4","0.2","0.2","."
