"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","18","3.917","88.9","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","19","3.237","52.6",".","21.1","5.3","15.8","5.3",".",".",".",".",".",".",".",".",".","."
"100","003","","19","3.711","84.2","5.3","5.3",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","004","","19","3.211","36.8","31.6","21.1",".",".",".","10.5",".",".",".",".",".",".",".",".","."
"100","005","","19","3.395","52.6","5.3","21.1","10.5","10.5",".",".",".",".",".",".",".",".",".",".","."
"100","007","","19","3.447","78.9","5.3",".",".","5.3",".","10.5",".",".",".",".",".",".",".",".","."
"100","009","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","18","3.889","83.3","11.1","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","19","3.789","68.4","21.1","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","19","3.895","78.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","19","3.306","21.1","31.6","31.6","5.3","5.3",".",".",".",".",".",".",".","5.3",".",".","."
"100","014","","17","3.647","58.8","23.5","11.8",".","5.9",".",".",".",".",".",".",".",".",".",".","."
"100","015","","19","3.895","84.2","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","14","3.643","71.4",".","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","017","","19","3.789","94.7",".",".",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","018","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","19","3.474","57.9","21.1","10.5",".","5.3",".","5.3",".",".",".",".",".",".",".",".","."
"100","023","","18","3.528","66.7","16.7","5.6",".",".","11.1",".",".",".",".",".",".",".",".",".","."
"100","024","","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","19","3.737","89.5",".","5.3",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","026","","19","3.895","78.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","027","","18","3.806","83.3","5.6","5.6",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","028","","19","3.789","68.4","21.1","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","19","3.816","78.9","5.3","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","19","3.895","94.7",".",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","034","","17","3.824","88.2",".","5.9",".","5.9",".",".",".",".",".",".",".",".",".",".","."
"100","035","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","18","3.882","88.9",".",".",".","5.6",".",".",".",".",".",".",".",".","5.6",".","."
"100","037","","19","3.868","84.2","5.3","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","19","3.921","94.7",".",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","19","3.971","84.2","5.3",".",".",".",".",".",".",".",".",".",".","10.5",".",".","."
"100","041","","17","3.706","52.9","35.3","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","19","3.789","73.7","15.8","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","19","3.895","78.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","19","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","19","3.316","68.4","10.5","5.3",".",".","5.3","10.5",".",".",".",".",".",".",".",".","."
"100","048","","17","3.824","82.4","11.8",".",".","5.9",".",".",".",".",".",".",".",".",".",".","."
"100","050","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","052","","17","3.765","94.1",".",".",".",".",".","5.9",".",".",".",".",".",".",".",".","."
"100","053","","17","3.441","58.8","17.6","5.9",".","11.8","5.9",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 235 of 467",""
