"TERM : 1232","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2022-2023","","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"ASIAN LANG & CULTURE: LANG Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"186
ASIALANG","","","","","","","","","","","","","","","","","","","","",""
"ASIALANG
Dept. Total
186","935","3.629","64.7","16.3","8.0","3.4","3.7","1.0","1.0","1.3","",".",".","",".","",".","0.5",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"186
ASIALANG","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","171","3.542","62.0","17.0","8.8","4.7","2.9","3.5","1.2",".","",".",".","",".","",".",".",".",".","."
"Sophomore","213","3.538","60.1","16.0","9.4","5.2","6.1",".","1.9","1.4","",".",".","",".","",".",".",".",".","."
"Junior","215","3.668","64.2","16.7","9.3","2.8","3.7","0.5","0.5",".","",".",".","",".","",".","2.3",".",".","."
"Senior","247","3.720","72.1","15.8","5.7","2.0","2.8","0.4","0.8","0.4","",".",".","",".","",".",".",".",".","."
"Undergraduates","846","3.622","65.0","16.3","8.2","3.5","3.9","0.9","1.1","0.5","",".",".","",".","",".","0.6",".",".","."
"Special","37","3.478","45.9","10.8","13.5","5.4","2.7","2.7",".","16.2","",".",".","",".","",".",".",".","2.7","."
"Graduate","50","3.836","72.0","20.0","2.0",".","2.0",".",".","4.0","",".",".","",".","",".",".",".",".","."
"Prof Yr 2","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Dept. Total","935","3.629","64.7","16.3","8.0","3.4","3.7","1.0","1.0","1.3","",".",".","",".","",".","0.5",".","0.1","."
