"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"ENGLISH","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","","","",""
"Later Works of Shakespeare","432","001","","28","3.857","82.1","7.1","10.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic in 19th-Century Brit Lit","444","001","","29","3.481","58.6","6.9","13.8",".","10.3","3.4",".",".",".",".",".",".",".","6.9",".","."
"Topic in Brit Lit since 1900","453","001","","10","3.250","20.0","30.0","30.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"","457","001","","26","3.942","88.5","11.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","457","002","","24","3.500","62.5",".","8.3",".","8.3",".","4.2","16.7",".",".",".",".",".",".",".","."
"Topic in American Lit","","Course Total","","50","3.750","76.0","6.0","4.0",".","4.0",".","2.0","8.0",".",".",".",".",".",".",".","."
"","461","001","","20","2.900","10.0","40.0","25.0","10.0",".","10.0","5.0",".",".",".",".",".",".",".",".","."
"","461","002","","18","3.806","77.8","16.7",".",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"Topic-Ethnic&Multicultr Lit","","Course Total","","38","3.329","42.1","28.9","13.2","5.3","2.6","5.3","2.6",".",".",".",".",".",".",".",".","."
"Topic in Asian American Lit","462","001","","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","474","001","","27","3.833","74.1","18.5","7.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","474","002","","25","3.840","76.0","16.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic in Contemporary Lit","","Course Total","","52","3.837","75.0","17.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Fiction Workshop","508","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Techniques&Materials for TESOL","515","001","","8","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","533","001","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","533","002","","20","3.925","95.0",".",".","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"Topic in Lit and Environment","","Course Total","","39","3.949","94.9","2.6",".","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"Topic in Theory","559","001","","12","3.792","66.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","681","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","681","099","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","681","115","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","681","121","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis in Major","","Course Total","","4","***","","","","","","","","","","","","","","","",""
"Senior Thesis","691","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Creative Writing","695","001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699","114","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","116","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","136","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","","4","***","","","","","","","","","","","","","","","",""
"Intro-Composition Studies","700","001","","11","4.000","90.9",".",".",".",".",".",".",".",".",".",".",".",".","9.1",".","."
"Special Topics-Compositn Thry","706","001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Rsch Meths-Applied Linguistics","711","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Graduate Fiction Workshop","781","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate Poetry Workshop","782","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Creative Writing Pedagogy Smr","783","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"MFA Thesis","785","136","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","790","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","790","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Proseminar-Teaching of Writing","","Course Total","","3","***","","","","","","","","","","","","","","","",""
"January 05, 2023","","","","","","","","","","","","","","","","","","","","Page 239 of 467",""
