"","699
001","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","699
002","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Directed Study","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
"Independent Study","799
001","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"THEATRE
942","Dept. Total","713","3.723","78.7","7.9","5.8","2.4","2.4","0.6","1.7","0.1","",".",".","",".","",".","0.4","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","72","3.329","65.3","5.6","8.3","2.8","4.2","1.4","8.3",".","",".",".","",".","",".","4.2",".",".","."
"Sophomore","","177","3.767","79.7","8.5","6.8","1.7","2.8",".","0.6",".","",".",".","",".","",".",".",".",".","."
"Junior","","161","3.745","78.9","11.2","3.7","1.2","1.9","0.6","1.9",".","",".",".","",".","",".",".","0.6",".","."
"Senior","","278","3.765","80.6","6.8","5.4","3.6","2.2","0.7","0.7",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","","688","3.716","78.3","8.1","5.7","2.5","2.5","0.6","1.7",".","",".",".","",".","",".","0.4","0.1",".","."
"Special","","16","3.854","81.3",".","12.5",".",".",".",".","6.3","",".",".","",".","",".",".",".",".","."
"Graduate","","9","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","713","3.723","78.7","7.9","5.8","2.4","2.4","0.6","1.7","0.1","",".",".","",".","",".","0.4","0.1",".","."
