"ALS","","","","","","","","","","","","","","","","","","","",""
"AGRICULTURAL AND APPLIED E Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","","",""
"A A E
Dept. Total
108","674","3.303","39.5","20.3","17.4","7.3","6.8","1.5","0.6","4.6","",".",".","",".","0.7","1.2",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","","",""
"Freshmen","30","3.274","33.3","26.7","23.3","3.3","10.0","3.3",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","94","3.010","30.9","17.0","21.3","10.6","14.9","2.1","2.1",".","",".",".","",".",".","1.1",".",".","."
"Junior","133","3.120","35.3","20.3","19.5","9.0","11.3","3.8","0.8",".","",".",".","",".",".",".",".",".","."
"Senior","226","3.406","49.1","19.0","15.9","8.0","5.3","0.9","0.4",".","",".",".","",".","0.4","0.9",".",".","."
"Undergraduates","483","3.241","40.8","19.5","18.4","8.5","9.1","2.1","0.8",".","",".",".","",".","0.2","0.6",".",".","."
"Special","31","3.263","25.8","19.4","29.0","6.5","6.5",".",".","9.7","",".",".","",".",".",".",".","3.2","."
"Graduate","160","3.586","38.1","23.1","11.9","3.8",".",".",".","17.5","",".",".","",".","2.5","3.1",".",".","."
"Dept. Total","674","3.303","39.5","20.3","17.4","7.3","6.8","1.5","0.6","4.6","",".",".","",".","0.7","1.2",".","0.1","."
