"L&S","","","","","","","","","","","","","","","","","","","","","",""
"GERMAN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","","","",""
"GERMAN
424","Dept. Total","720","3.698","69.7","15.6","7.2","2.2","2.2","0.8","0.6","1.1","",".","0.1","",".","0.1","",".","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","147","3.666","67.3","17.7","7.5","2.7","3.4","0.7","0.7",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","193","3.700","71.0","16.1","7.3","2.1","1.6","1.0","1.0",".","",".",".","",".",".","",".",".",".","."
"Junior","","143","3.645","62.9","19.6","10.5","2.8","2.8","1.4",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","132","3.677","68.9","18.2","6.8","2.3","2.3","0.8","0.8",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","615","3.674","67.8","17.7","8.0","2.4","2.4","1.0","0.7",".","",".",".","",".",".","",".",".",".","."
"Special","","8","3.342","50.0",".",".","12.5","12.5",".",".","25.0","",".",".","",".",".","",".",".",".","."
"Graduate","","95","3.933","83.2","3.2","3.2",".",".",".",".","6.3","",".","1.1","",".","1.1","",".","1.1","1.1","."
"Prof Yr 3","","2","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"","Dept. Total","720","3.698","69.7","15.6","7.2","2.2","2.2","0.8","0.6","1.1","",".","0.1","",".","0.1","",".","0.1","0.1","."
