"L&S","","","","","","","","","","","","","","","","","","","",""
"GEOSCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"420
GEOSCI","","","","","","","","","","","","","","","","","","","",""
"GEOSCI
420","Dept. Total","1547","3.416","41.5","25.7","13.8","6.1","3.8","1.0","1.0","5.3","0.1",".","",".","0.8","0.3","0.3","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"420
GEOSCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","273","3.281","34.4","27.1","20.5","8.8","5.5","2.2","1.1",".",".",".","",".",".","0.4",".",".","."
"Sophomore","","436","3.480","45.6","28.0","15.1","5.7","3.9","0.7","0.7",".",".",".","",".",".",".","0.2",".","."
"Junior","","369","3.391","43.9","27.9","13.6","7.6","5.1","0.5","1.1",".",".",".","",".",".","0.3",".",".","."
"Senior","","286","3.456","44.4","32.2","11.9","5.6","2.1","1.0","1.7","0.3",".",".","",".","0.3",".",".","0.3","."
"Undergraduates","","1364","3.407","42.7","28.7","15.1","6.8","4.2","1.0","1.1","0.1",".",".","",".","0.1","0.1","0.1","0.1","."
"Special","","70","2.500","1.4","2.9","1.4",".","2.9","2.9",".","75.7",".",".","",".",".",".","5.7","7.1","."
"Graduate","","113","3.755","52.2","3.5","6.2","0.9",".",".",".","24.8","0.9",".","",".","9.7","1.8",".",".","."
"","Dept. Total","1547","3.416","41.5","25.7","13.8","6.1","3.8","1.0","1.0","5.3","0.1",".","",".","0.8","0.3","0.3","0.4","."
