"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"POLITICAL SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"778
POLI SCI","","","","","","","","","","","","","","","","","","","",""
"","460
002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","460
003","","18","3.889","83.3","11.1","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Political Philos","Course Total","","34","3.691","73.5","8.8","14.7",".",".",".","2.9",".",".",".",".",".",".",".",".","."
"Philos, Poli, & Econ Seminar","001
461","","11","3.350","18.2","36.4","27.3","9.1",".",".",".",".",".",".",".",".","9.1",".",".","."
"Deception and Politics","463
001","","54","3.521","37.0","35.2","9.3","1.9","3.7","1.9",".",".",".",".",".",".",".",".","11.1","."
"Campaign Finance","511
001","","41","3.638","41.5","41.5","14.6",".",".",".",".",".",".",".",".",".",".","2.4",".","."
"","601
001","","8","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","601
002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Prosem: Topics in Poli Sci","Course Total","","12","3.600","33.3","33.3","16.7",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"Senior Honors Thesis Smr","683
001","","11","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"Directed Study","698
001","","7","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","699
005","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
025","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
064","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","7","3.778","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Poli Sci-Discipline&Profession","800
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Writing Seminar","801
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Stat Computing-Poli Sci","811
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro Stats in Political Sci","812
001","","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Maximum Likelihood Estimation","818
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Political Communication","829
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Formal Models Domestic Politic","836
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Religion and Politics","850
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Field Smr-Comparative Politics","856
001","","7","3.667","28.6","57.1",".",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"Intl Relations Theories","857
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","900
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","900
002","","6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Political Science","Course Total","","7","3.763","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-American Politics","904
002","","6","3.800","66.7",".","16.7",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"Sem-Adv Methodology","919
003","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Political Theory","931
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sem Early Modern Theory","932
001","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr:Topics in Comp Politics","948
002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Political Theory Workshop","986
001","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Comparative Politic Colloquium","987
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"International Relations Wkshop","988
001","","8","",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","."
"American Politics Workshop","989
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
