"PLANT PATHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","",""
"Research","Course Total","38","",".",".",".",".",".",".",".","50.0","2.6",".","",".","47.4",".",".",".","."
"PL PATH
766","Dept. Total","433","3.645","57.0","16.9","9.9","3.0","1.6","0.7","0.2","4.8","0.2",".","",".","4.2","0.2",".","1.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","38","3.639","63.2","21.1","7.9","5.3","2.6",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","65","3.750","72.3","16.9","6.2","3.1","1.5",".",".",".",".",".","",".",".",".",".",".","."
"Junior","","102","3.634","64.7","17.6","9.8","2.9","1.0","2.9",".",".",".",".","",".",".","1.0",".",".","."
"Senior","","150","3.582","56.7","20.7","15.3","4.0","2.7",".","0.7",".",".",".","",".",".",".",".",".","."
"Undergraduates","","355","3.630","62.5","19.2","11.3","3.7","2.0","0.8","0.3",".",".",".","",".",".","0.3",".",".","."
"Special","","5","***","","","","","","","","","",".","",".",".",".",".","100.0","."
"Graduate","","73","3.814","34.2","6.8","4.1",".",".",".",".","28.8","1.4",".","",".","24.7",".",".",".","."
"","Dept. Total","433","3.645","57.0","16.9","9.9","3.0","1.6","0.7","0.2","4.8","0.2",".","",".","4.2","0.2",".","1.2","."
