"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"980","081","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","083","3","***","","","","","","","","","",".",".",".",".",".",".","."
"980","087","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","091","3","***","","","","","","","","","",".",".",".",".",".",".","."
"980","122","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar: Review of Current Res","Course Total","141","4.000","97.2",".",".",".",".",".",".",".",".",".",".",".",".",".","2.8","."
"990","001","80","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","002","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","12","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","008","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","015","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","017","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","019","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","030","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","032","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","033","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","041","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","043","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","049","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","050","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","051","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","055","3","***","","","","","","","","","",".",".",".",".",".",".","."
"January 05, 2023","","","","","","","","","","","","","","","","","","Page 205 of 467",""
