"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"OPERATIONS & TECHNOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","",""
"","350
001","214","3.012","16.4","17.3","37.9","16.8","8.9","1.9","0.9",".",".",".",".",".",".",".",".","."
"","350
002","52","2.960","15.4","9.6","42.3","13.5","13.5","1.9",".","3.8",".",".",".",".",".",".",".","."
"Mgmt-Serv&Manufctng Operatn","Course Total","266","3.002","16.2","15.8","38.7","16.2","9.8","1.9","0.8","0.8",".",".",".",".",".",".",".","."
"","365
001","9","3.222","11.1","22.2","66.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","365
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemporary Topics","Course Total","10","3.300","20.0","20.0","60.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Operations Research II","411
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Facilities Location Models","578
001","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Simulation Modeling & Analysis","620
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Logistics Strategies","646
001","8","3.857","75.0",".","12.5",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"Production Planning&Control","654
001","10","3.938","70.0","10.0",".",".",".",".",".","20.0",".",".",".",".",".",".",".","."
"E-Business Transformation","672
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","705
001","39","3.769","64.1","28.2","5.1","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"","705
002","39","3.615","46.2","33.3","17.9","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"Data Analysis&Decision Making","Course Total","78","3.692","55.1","30.8","11.5","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"Operations Research II","711
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","732
001","38","3.618","44.7","34.2","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","732
002","36","3.306","16.7","27.8","55.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","732
003","38","3.539","36.8","36.8","23.7","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"Economics for Managers","Course Total","112","3.491","33.0","33.0","33.0","0.9",".",".",".",".",".",".",".",".",".",".",".","."
"Logistics Strategy","746
001","10","4.000","90.0",".",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"","750
001","13","3.231","15.4","23.1","53.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"","750
030","38","3.513","31.6","47.4","13.2","7.9",".",".",".",".",".",".",".",".",".",".",".","."
"Operations Management","Course Total","51","3.441","27.5","41.2","23.5","7.8",".",".",".",".",".",".",".",".",".",".",".","."
"Intl Operations: Probs&Adm","755
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemporary Topics","765
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro-Qual&Prodtvty Imprvmt","770
001","28","3.893","78.6","21.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799
037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
058","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799
076","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Rdg&Rsch-Operatns&Info Mgmt","Course Total","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Plan-Qual/New Servc&Prodct","860
001","13","3.667","30.8","61.5",".",".",".",".",".","7.7",".",".",".",".",".",".",".","."
"Smr-Operations Management","875
001","7","3.786","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
076","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
093","2","***","","","","","","","","","",".",".",".",".",".",".","."
"PhD Thesis-Operatns&Inf Mgt","Course Total","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Read&Rsch-Oper&Info Mgt PhD","999
043","1","***","","","","","","","","","",".",".",".",".",".",".","."
