"TERM : 1054","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2004-2005","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","",""
"INDUSTRIAL RELATIONS","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"492
IND REL","","","","","","","","","","","","","","","",""
"Tutorial","798
010
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","990
020
6","",".",".",".",".",".",".",".","83.3","16.7",".",".",".",".",".   
.   
."
"","990
025
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","990
060
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Research and Thesis","Course Total
8","",".",".",".",".",".",".",".","75.0","12.5",".",".",".","",".  
.  
12.5
."
"IND REL
492","9
Dept. Total","4.000","11.1",".",".",".",".",".",".","66.7","11.1",".",".",".","",".  
.  
11.1
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"492
IND REL","","","","","","","","","","","","","","","",""
"Graduate","9","4.000","11.1",".",".",".",".",".",".","66.7","11.1",".",".",".","",".  
.  
11.1
."
"","Dept. Total
9","4.000","11.1",".",".",".",".",".",".","66.7","11.1",".",".",".","",".  
.  
11.1
."
"February 17, 2011","","","","","","","","","","","","","","","","Page 233 of 407"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
