"","990
024","2","***","","","","","","","","","","",".",".",".",".",".",".","."
"","990
032","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"","990
034","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"Research or Thesis","Course Total","14","",".",".",".",".",".",".",".","85.7","",".",".",".","14.3",".",".",".","."
"KINES
742","Dept. Total","690","3.605","55.1","23.0","13.3","2.8","1.9","0.3","0.1","2.0","",".","0.4",".","0.3","0.3","0.4",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"742
KINES","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","43","3.500","55.8","18.6","20.9",".","4.7",".",".",".","",".",".",".",".",".",".",".","."
"Sophomore","","57","3.652","50.9","35.1","14.0",".",".",".",".",".","",".",".",".",".",".",".",".","."
"Junior","","102","3.615","52.0","31.4","8.8","3.9","2.9",".",".",".","",".",".",".",".",".","1.0",".","."
"Senior","","419","3.599","57.3","21.7","14.3","3.6","1.9","0.5","0.2","0.2","",".",".",".",".","0.2",".",".","."
"Undergraduates","","621","3.601","55.7","24.3","13.8","3.1","2.1","0.3","0.2","0.2","",".",".",".",".","0.2","0.2",".","."
"Special","","12","3.379","16.7","33.3","25.0",".",".",".",".","8.3","",".",".",".",".","8.3","8.3",".","."
"Graduate","","56","3.833","55.4","7.1","5.4",".",".",".",".","21.4","",".","5.4",".","3.6",".","1.8",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".",".",".",".",".",".","."
"","Dept. Total","690","3.605","55.1","23.0","13.3","2.8","1.9","0.3","0.1","2.0","",".","0.4",".","0.3","0.3","0.4",".","."
