"","990
013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
038","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","Course Total","11","",".",".",".",".",".",".",".","81.8","9.1",".",".","9.1",".",".",".","."
"Independent Reading","999
038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"LINGUIS
550","Dept. Total","356","3.072","34.6","16.3","18.5","6.2","9.3","5.6","3.9","4.8","0.3",".",".","0.3","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","44","2.500","27.3","9.1","18.2","4.5","11.4","20.5","9.1",".",".",".",".",".",".",".",".","."
"Sophomore","","107","2.995","29.0","15.9","27.1","7.5","12.1","3.7","4.7",".",".",".",".",".",".",".",".","."
"Junior","","70","2.976","37.1","10.0","22.9","7.1","11.4","5.7","5.7",".",".",".",".",".",".",".",".","."
"Senior","","97","3.304","35.1","26.8","11.3","7.2","7.2","3.1","1.0","8.2",".",".",".",".",".",".",".","."
"Undergraduates","","318","3.009","32.4","17.0","20.1","6.9","10.4","6.3","4.4","2.5",".",".",".",".",".",".",".","."
"Special","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","36","3.829","50.0","11.1","5.6",".",".",".",".","25.0","2.8",".",".","2.8","2.8",".",".","."
"","Dept. Total","356","3.072","34.6","16.3","18.5","6.2","9.3","5.6","3.9","4.8","0.3",".",".","0.3","0.3",".",".","."
