"","990
028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
033","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990
038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","42","",".",".",".",".",".",".",".","88.1",".",".",".","2.4","2.4",".","7.1","."
"HORT
476","Dept. Total","283","3.443","41.0","20.5","12.4","6.0","2.8","1.1","0.4","13.4","0.4",".",".","0.4","0.4",".","1.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","",""
"Freshmen","","11","3.355","9.1","63.6","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","15","3.557","60.0","13.3","13.3","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"Junior","","37","3.488","40.5","35.1","10.8","10.8",".",".",".",".","2.7",".",".",".",".",".",".","."
"Senior","","121","3.418","51.2","17.4","17.4","6.6","5.0","2.5",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","184","3.439","47.3","23.4","15.8","7.6","3.8","1.6",".",".","0.5",".",".",".",".",".",".","."
"Special","","5","2.214","20.0","20.0",".",".",".",".","20.0","20.0",".",".",".",".",".",".","20.0","."
"Graduate","","94","3.530","29.8","14.9","6.4","3.2","1.1",".",".","39.4",".",".",".","1.1","1.1",".","3.2","."
"","Dept. Total","283","3.443","41.0","20.5","12.4","6.0","2.8","1.1","0.4","13.4","0.4",".",".","0.4","0.4",".","1.4","."
