"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","","",""
"LITTRANS
551","Dept. Total","980","3.397","30.7","37.7","18.5","7.4","2.4","0.5","1.1","1.4","",".",".","",".","",".","",".","0.1",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","142","3.374","25.4","43.0","20.4","7.0","1.4",".","1.4",".","",".",".","",".","",".","",".","0.7",".","0.7"
"Sophomore","","264","3.454","33.7","37.9","19.7","5.3","1.9","1.1","0.4",".","",".",".","",".","",".","",".",".",".","."
"Junior","","259","3.349","27.4","42.9","17.4","6.2","3.5","0.4","2.3",".","",".",".","",".","",".","",".",".",".","."
"Senior","","310","3.389","32.6","31.0","17.7","10.6","2.6","0.3","0.6","4.5","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","975","3.394","30.5","37.7","18.6","7.5","2.5","0.5","1.1","1.4","",".",".","",".","",".","",".","0.1",".","0.1"
"Special","","4","3.875","75.0","25.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","980","3.397","30.7","37.7","18.5","7.4","2.4","0.5","1.1","1.4","",".",".","",".","",".","",".","0.1",".","0.1"
