"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"INTERNATIONAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","",""
"","200
001","202","2.907","18.3","16.8","22.8","21.3","13.4","5.9",".","1.0",".",".",".",".",".","0.5",".","."
"","200
002","111","2.923","18.9","13.5","31.5","18.0","13.5","2.7","1.8",".",".",".",".",".",".",".",".","."
"International Business","Course Total","313","2.913","18.5","15.7","25.9","20.1","13.4","4.8","0.6","0.6",".",".",".",".",".","0.3",".","."
"","365
001","9","3.667","66.7",".","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","365
002","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemporary Topics","Course Total","13","3.143","46.2",".","38.5","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"","399
000A","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
222","51","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Reading & Research-Intl Bus","Course Total","52","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Business in Emerging Markets","615
001","29","3.375","27.6","41.4","20.7","3.4",".",".","3.4","3.4",".",".",".",".",".",".",".","."
"Global Marketing Strategy","720
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Multinational Bus Finance","745
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intl Operations: Probs&Adm","755
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"INTL BUS
235","Dept. Total","413","3.020","31.2","15.0","22.3","16.0","10.2","3.6","0.7","0.7",".",".",".",".",".","0.2",".","."
