"Dissertator Research&Thesis","Course Total","30","",".",".",".",".",".",".",".","56.7","10.0",".",".","30.0",".","3.3",".","."
"","999
007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","3","***","","","","","","","","","","","","","","","",""
"M E
612","Dept. Total","2310","3.222","31.3","21.9","19.7","10.2","7.0","1.7","1.0","5.0","0.2",".",".","1.9","0.2","0.0",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","",""
"Freshmen","","64","3.387","42.2","23.4","15.6","12.5","4.7","1.6",".",".",".",".",".",".",".",".",".","."
"Sophomore","","197","3.011","24.9","17.8","26.9","13.7","13.7","1.5","1.5",".",".",".",".",".",".",".",".","."
"Junior","","566","3.026","27.2","21.9","20.7","14.5","9.9","3.5","2.3",".",".",".",".",".",".",".",".","."
"Senior","","997","3.209","29.0","25.2","24.3","11.4","7.6","1.5","0.7","0.1",".",".",".","0.1","0.1",".",".","."
"Undergraduates","","1824","3.139","28.5","23.3","23.1","12.7","8.9","2.1","1.3","0.1",".",".",".","0.1","0.1",".",".","."
"Special","","19","3.418","52.6","15.8","21.1",".",".",".","5.3",".",".",".",".",".","5.3",".",".","."
"Graduate","","469","3.720","41.6","16.4","6.0","1.1",".",".",".","24.3","0.9",".",".","9.2","0.4","0.2",".","."
"","Dept. Total","2312","3.222","31.3","21.8","19.6","10.2","7.0","1.7","1.0","5.0","0.2",".",".","1.9","0.2","0.0",".","."
