"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"991","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","016","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"991","017","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"991","032","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","052","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"991","054","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","058","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","059","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","39","",".",".",".",".",".",".",".","84.6","5.1",".",".","7.7",".",".","2.6","."
