"TERM : 1054","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2004-2005","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","655","2.965","23.4","12.2","29.9","6.3","14.2","4.1","2.3","7.5","",".",".","",".","0.2","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","129","2.833","15.5","15.5","37.2","5.4","19.4","4.7","2.3",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","250","3.033","26.4","10.4","38.0","6.0","14.0","3.2","1.6","0.4","",".",".","",".",".","",".",".",".","."
"Junior","","106","2.905","30.2","12.3","20.8","7.5","17.0","5.7","4.7","1.9","",".",".","",".",".","",".",".",".","."
"Senior","","109","2.879","22.9","9.2","23.9","10.1","13.8","6.4","2.8","10.1","",".",".","",".","0.9","",".",".",".","."
"Undergraduates","","594","2.941","24.1","11.6","32.2","6.9","15.7","4.5","2.5","2.4","",".",".","",".","0.2","",".",".",".","."
"Special","","3","4.000","66.7",".",".",".",".",".",".","33.3","",".",".","",".",".","",".",".",".","."
"Graduate","","57","3.536","14.0","17.5","8.8",".",".",".",".","59.6","",".",".","",".",".","",".",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","655","2.965","23.4","12.2","29.9","6.3","14.2","4.1","2.3","7.5","",".",".","",".","0.2","",".",".",".","."
