"L&S","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"PHILOS
736","Dept. Total","1683","3.112","26.3","23.0","23.1","9.6","8.0","3.0","2.3","4.0","0.2",".","",".","0.1","0.2",".","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","141","2.869","12.8","23.4","34.0","12.8","8.5","2.8","5.7",".",".",".","",".",".",".",".",".","."
"Sophomore","","357","3.132","24.6","24.1","28.3","10.6","7.6","3.6","1.1",".",".",".","",".",".",".",".",".","."
"Junior","","408","3.054","25.7","24.8","22.3","10.3","9.8","4.2","2.7","0.2",".",".","",".",".",".",".",".","."
"Senior","","642","3.125","26.9","23.7","22.3","9.8","8.4","2.5","2.3","3.1","0.3",".","",".","0.2","0.2",".","0.2","0.2"
"Undergraduates","","1548","3.083","24.8","24.0","24.7","10.4","8.6","3.2","2.5","1.4","0.1",".","",".","0.1","0.1",".","0.1","0.1"
"Special","","18","3.613","44.4","16.7","16.7","5.6",".",".",".","16.7",".",".","",".",".",".",".",".","."
"Graduate","","116","3.809","44.0","9.5","2.6",".","0.9",".","0.9","37.9","1.7",".","",".",".","2.6",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","1683","3.112","26.3","23.0","23.1","9.6","8.0","3.0","2.3","4.0","0.2",".","",".","0.1","0.2",".","0.1","0.1"
