"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","101
001","21","2.881","33.3","14.3","23.8",".","14.3","4.8","9.5",".",".",".",".",".",".",".",".","."
"","101
002","21","3.167","19.0","14.3","57.1",".","9.5",".",".",".",".",".",".",".",".",".",".","."
"","101
003","19","3.553","47.4","21.1","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","004
101","24","3.333","45.8","12.5","8.3","12.5","4.2",".","4.2","12.5",".",".",".",".",".",".",".","."
"","101
005","21","2.950","28.6","19.0","23.8",".","9.5","9.5","4.8","4.8",".",".",".",".",".",".",".","."
"","101
006","23","3.304","52.2","8.7","21.7",".","13.0",".","4.3",".",".",".",".",".",".",".",".","."
"","101
007","22","3.045","45.5","27.3","9.1",".",".",".","18.2",".",".",".",".",".",".",".",".","."
"","101
008","21","3.750","71.4","9.5","9.5",".","4.8",".",".","4.8",".",".",".",".",".",".",".","."
"","101
009","23","3.478","52.2","13.0","17.4","13.0","4.3",".",".",".",".",".",".",".",".",".",".","."
"","101
010","22","3.523","54.5","13.6","18.2","9.1","4.5",".",".",".",".",".",".",".",".",".",".","."
"","101
011","23","3.304","43.5","17.4","21.7","8.7","4.3",".","4.3",".",".",".",".",".",".",".",".","."
"","101
012","16","3.375","43.8","12.5","25.0","12.5","6.3",".",".",".",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","256","3.303","44.9","15.2","21.5","5.1","6.3","1.2","3.9","2.0",".",".",".",".",".",".",".","."
"","102
001","20","3.525","55.0","25.0","5.0","10.0",".","5.0",".",".",".",".",".",".",".",".",".","."
"","102
002","23","3.435","43.5","26.1","17.4","8.7",".","4.3",".",".",".",".",".",".",".",".",".","."
"","102
003","21","3.571","47.6","28.6","19.0",".","4.8",".",".",".",".",".",".",".",".",".",".","."
"","102
004","22","3.205","22.7","22.7","36.4","9.1","9.1",".",".",".",".",".",".",".",".",".",".","."
"","102
005","24","3.292","37.5","16.7","25.0","8.3","12.5",".",".",".",".",".",".",".",".",".",".","."
"","102
006","23","2.977","8.7","17.4","43.5","13.0","13.0",".",".","4.3",".",".",".",".",".",".",".","."
"","102
007","24","3.587","54.2","8.3","29.2","4.2",".",".",".","4.2",".",".",".",".",".",".",".","."
"","102
008","24","3.271","50.0","12.5","12.5","8.3","12.5",".","4.2",".",".",".",".",".",".",".",".","."
"","009
102","23","3.370","52.2","21.7","4.3","8.7","8.7",".","4.3",".",".",".",".",".",".",".",".","."
"","102
010","24","3.188","29.2","25.0","25.0","4.2","12.5","4.2",".",".",".",".",".",".",".",".",".","."
"","102
011","21","3.150","19.0","28.6","23.8","19.0",".","4.8",".",".","4.8",".",".",".",".",".",".","."
"","102
012","22","3.091","9.1","31.8","40.9","4.5","13.6",".",".",".",".",".",".",".",".",".",".","."
"","102
013","20","2.763","25.0","5.0","25.0","10.0","20.0","5.0","5.0","5.0",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","291","3.268","35.1","20.6","23.7","8.2","8.2","1.7","1.0","1.0","0.3",".",".",".",".",".",".","."
"","203
001","23","3.478","39.1","21.7","34.8","4.3",".",".",".",".",".",".",".",".",".",".",".","."
"","203
002","24","3.304","29.2","16.7","37.5","8.3","4.2",".",".",".",".",".",".",".",".",".","4.2","."
"","203
003","23","3.239","13.0","34.8","43.5","4.3","4.3",".",".",".",".",".",".",".",".",".",".","."
"","203
004","22","3.119","13.6","22.7","50.0",".","4.5","4.5",".","4.5",".",".",".",".",".",".",".","."
"","203
005","21","3.405","23.8","38.1","33.3","4.8",".",".",".",".",".",".",".",".",".",".",".","."
"","203
006","21","3.225","23.8","28.6","33.3","4.8",".",".","4.8",".",".",".",".",".",".",".","4.8","."
"","203
007","23","2.783","8.7","8.7","43.5","8.7","30.4",".",".",".",".",".",".",".",".",".",".","."
"","008
203","21","2.952","9.5","9.5","57.1","9.5","14.3",".",".",".",".",".",".",".",".",".",".","."
"","203
009","23","3.167","26.1","17.4","17.4","21.7","8.7",".",".","8.7",".",".",".",".",".",".",".","."
"","203
010","21","2.929","19.0","19.0","38.1","4.8","4.8","14.3",".",".",".",".",".",".",".",".",".","."
"","203
011","22","2.886","13.6","18.2","36.4","13.6","13.6",".","4.5",".",".",".",".",".",".",".",".","."
"","203
012","22","2.909","9.1","27.3","36.4","9.1","9.1","9.1",".",".",".",".",".",".",".",".",".","."
"","203
013","24","3.130","12.5","37.5","33.3","4.2","4.2",".","4.2",".",".",".",".",".",".",".","4.2","."
"","203
014","24","3.250","12.5","29.2","54.2","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"","203
015","24","3.313","37.5","16.7","29.2","4.2","12.5",".",".",".",".",".",".",".",".",".",".","."
"","203
016","14","3.143","14.3","35.7","21.4","21.4","7.1",".",".",".",".",".",".",".",".",".",".","."
"","203
017","10","2.750","20.0","10.0","30.0","20.0","10.0",".","10.0",".",".",".",".",".",".",".",".","."
"Third Semester Spanish","Course Total","362","3.131","19.3","23.2","37.6","8.0","7.5","1.7","1.1","0.8",".",".",".",".",".",".","0.8","."
