"TERM : 1054","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2004-2005","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1403","3.386","30.1","31.6","25.5","4.9","2.4","0.4","0.4","1.9","",".","2.0","",".","0.3","0.3","0.1","0.1","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","100","3.290","19.0","33.0","41.0","5.0","1.0",".","1.0",".","",".",".","",".",".",".",".",".","."
"Sophomore","236","3.409","23.3","43.2","29.2","1.7","1.7",".","0.4",".","",".",".","",".",".",".","0.4",".","."
"Junior","341","3.267","23.2","29.9","33.1","7.9","3.5","0.9","0.6",".","",".","0.9","",".",".",".",".",".","."
"Senior","576","3.411","32.1","31.8","21.9","5.6","2.6","0.3","0.2","0.9","",".","4.3","",".",".","0.2",".","0.2","."
"Undergraduates","1253","3.358","27.0","33.5","27.9","5.4","2.6","0.4","0.4","0.4","",".","2.2","",".",".","0.1","0.1","0.1","."
"Special","15","3.167","33.3","26.7","13.3","6.7","6.7",".","6.7",".","",".",".","",".",".","6.7",".",".","."
"Graduate","135","3.830","58.5","14.1","5.2",".",".",".",".","16.3","",".",".","",".","3.0","1.5",".","0.7","0.7"
"Dept. Total","1403","3.386","30.1","31.6","25.5","4.9","2.4","0.4","0.4","1.9","",".","2.0","",".","0.3","0.3","0.1","0.1","0.1"
