"INTERDIS COURSES (L & S)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"Ways of Knowing Biology","151
001","54","",".",".",".",".",".",".",".",".",".","92.6","7.4",".",".",".",".","."
"Intro Les, Gay, Bi, Trnsgen St","200
001","19","3.611","57.9","10.5","21.1",".","5.3",".",".","5.3",".",".",".",".",".",".",".","."
"","250
001","10","3.786","80.0",".","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
002","12","3.688","50.0","41.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"","250
003","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
004","12","3.846","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
005","13","3.838","76.9","15.4",".","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"","250
006","14","3.833","71.4","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
007","9","3.955","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
008","13","3.853","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
009","12","3.879","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","010
250","12","3.923","91.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergrad Research Experience","Course Total","120","3.860","77.5","17.5","3.3","1.7",".",".",".",".",".",".",".",".",".",".",".","."
"","400
001","7","4.000","71.4",".",".",".",".",".",".","14.3",".",".",".",".",".","14.3",".","."
"","400
002","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","400
003","16","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"L&S Junior/Senior Seminar","Course Total","27","3.891","70.4","22.2",".",".",".",".",".","3.7",".",".",".",".",".","3.7",".","."
"","701
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","701
002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics: Grad Stdts in Teaching","Course Total","9","3.778","77.8",".","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"INTER-LS
502","Dept. Total","229","3.828","56.8","12.7","4.4","0.9","0.4",".",".","0.9",".","21.8","1.7",".",".","0.4",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","38","3.867","47.4","10.5","2.6",".",".",".",".",".",".","31.6","7.9",".",".",".",".","."
"Sophomore","","112","3.807","48.2","14.3","2.7","0.9","0.9",".",".",".",".","32.1","0.9",".",".",".",".","."
"Junior","","39","3.904","82.1","12.8",".","2.6",".",".",".",".",".","2.6",".",".",".",".",".","."
"Senior","","31","3.761","61.3","12.9","12.9",".",".",".",".","6.5",".","3.2",".",".",".","3.2",".","."
"Undergraduates","","220","3.830","55.9","13.2","3.6","0.9","0.5",".",".","0.9",".","22.7","1.8",".",".","0.5",".","."
"Graduate","","9","3.778","77.8",".","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","229","3.828","56.8","12.7","4.4","0.9","0.4",".",".","0.9",".","21.8","1.7",".",".","0.4",".","."
