"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"Research-Organic","Course Total","99","",".",".",".",".",".",".",".","83.8",".",".",".","16.2",".",".",".","."
"991","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research General","Course Total","4","***","","","","","","","","","","","","","","","",""
"992","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","004","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","013","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","031","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","033","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","039","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","046","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Physical","Course Total","66","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","057","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","067","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","074","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Analytical","Course Total","26","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","056","5","***","","","","","","","","","",".",".",".",".",".",".","."
"994","058","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","30","",".",".",".",".",".",".",".","96.7",".",".",".","3.3",".",".",".","."
