"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"SCANDINAVIAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"872
SCAND ST","","","","","","","","","","","","","","","","","","","","","","",""
"SCAND ST
872","Dept. Total","260","3.612","56.2","23.1","7.3","3.1","1.9","0.8","1.9","5.0","",".",".","",".","",".","",".","0.4","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"872
SCAND ST","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","36","3.263","36.1","30.6","16.7","5.6","2.8","2.8","5.6",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","51","3.416","43.1","33.3","7.8","5.9","3.9","2.0","3.9",".","",".",".","",".","",".","",".",".",".","."
"Junior","","48","3.674","58.3","29.2","4.2","2.1","4.2",".",".","2.1","",".",".","",".","",".","",".",".",".","."
"Senior","","56","3.668","60.7","16.1","12.5","3.6",".",".","1.8","5.4","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","191","3.531","50.8","26.7","9.9","4.2","2.6","1.0","2.6","2.1","",".",".","",".","",".","",".",".",".","."
"Special","","9","3.882","44.4","11.1",".",".",".",".",".","33.3","",".",".","",".","",".","",".","11.1",".","."
"Graduate","","59","3.908","74.6","13.6",".",".",".",".",".","10.2","",".",".","",".","",".","",".",".","1.7","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","260","3.612","56.2","23.1","7.3","3.1","1.9","0.8","1.9","5.0","",".",".","",".","",".","",".","0.4","0.4","."
