"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"SLAVIC (SLAVIC LANGUAGES)","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","","",""
"","102","001","13","3.192","38.5",".","46.2","7.7",".","7.7",".",".",".",".",".",".",".",".",".","."
"","102","002","17","3.912","88.2","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102","003","11","3.136","45.5",".","36.4","9.1",".",".","9.1",".",".",".",".",".",".",".",".","."
"","102","004","12","3.417","50.0","25.0",".","8.3","16.7",".",".",".",".",".",".",".",".",".",".","."
"","102","006","9","3.778","66.7","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"2nd Semester Russian","","Course Total","62","3.508","59.7","9.7","19.4","4.8","3.2","1.6","1.6",".",".",".",".",".",".",".",".","."
"Second Semester Polish","112","001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"2nd Semester Serbo-Croatian","142","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Russ Honor Tutorial-Slav102","182","001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","204","001","18","3.583","61.1","11.1","16.7","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"","204","002","17","3.382","64.7","11.8","5.9","5.9",".","5.9","5.9",".",".",".",".",".",".",".",".","."
"Fourth Semester Russian","","Course Total","35","3.486","62.9","11.4","11.4","5.7","2.9","2.9","2.9",".",".",".",".",".",".",".",".","."
"Fourth Semester Czech","218","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Lit & Culture-Eastrn Europe","242","001","13","3.692","61.5","15.4","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"4th Semester Serbo-Croatian","252","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Russia: An Interdis Survey","253","001","13","3.462","38.5","30.8","15.4","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"Third Year Russian II","276","001","18","3.306","44.4","22.2","11.1","5.6","11.1","5.6",".",".",".",".",".",".",".",".",".","."
"Third Year Polish I","277","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Third Year Polish II","278","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Russ Honor Tutorial-Slav204","284","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Zarys historii lit polskiej","302","001","7","2.857","57.1",".",".",".","28.6",".","14.3",".",".",".",".",".",".",".",".","."
"Russian Area St-Study Abroad","309","000A","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","310","000A","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","310","000B","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","","Section Total","7","3.833","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Russian:Study Abroad","","Course Total","7","3.833","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Russian Lang & Culture II","316","001","16","3.688","62.5","25.0","6.3",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"Fourth Year Russian II","322","001","9","3.556","44.4","22.2","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Year Polish II","332","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Uvod u srpsku i hrvtsku lit","342","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Soviet Literature","440","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"4th Sem Intensive Serbo-Cro","442","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","682","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","018","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","8","3.917","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"The Structure of Russian","704","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Old Church Slavic","706","001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pushkin","710","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","799","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"College Teaching of Russian","820","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"February 17, 2011","","","","","","","","","","","","","","","","","","","Page 299 of 407",""
