"L&S","","","","","","","","","","","","","","","","","","",""
"SPANISH (SPANISH AND PORTU Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"SPANISH
Dept. Total
912","2854","3.345","38.9","21.0","24.1","5.9","6.1","1.1","0.9","1.6","0.0",".","",".","0.2","0.1",".","0.1","0.0"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"Freshmen","424","3.282","31.6","23.1","30.4","6.6","5.7","0.9","1.4",".",".",".","",".",".",".",".","0.2","."
"Sophomore","843","3.358","34.8","23.4","29.8","6.0","4.7","0.6","0.4","0.2",".",".","",".",".",".",".",".","0.1"
"Junior","668","3.300","36.2","21.9","24.3","8.2","6.6","1.3","0.6","0.4","0.1",".","",".",".",".",".","0.3","."
"Senior","745","3.327","44.7","17.4","18.8","4.6","8.6","1.6","1.6","2.7",".",".","",".",".",".",".",".","."
"Undergraduates","2680","3.323","37.4","21.3","25.4","6.3","6.4","1.1","0.9","0.9","0.0",".","",".",".",".",".","0.1","0.0"
"Special","23","3.652","56.5","30.4","8.7",".","4.3",".",".",".",".",".","",".",".",".",".",".","."
"Graduate","148","3.829","64.2","12.8","2.7","0.7","1.4",".",".","13.5",".",".","",".","3.4","1.4",".",".","."
"Prof Yr 1","1","",".",".",".",".",".",".",".",".",".",".","",".",".",".",".","100.0","."
"Prof Yr 2","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","3","3.750","33.3","33.3",".",".",".",".",".",".",".",".","",".",".",".",".","33.3","."
"Dept. Total","2854","3.345","38.9","21.0","24.1","5.9","6.1","1.1","0.9","1.6","0.0",".","",".","0.2","0.1",".","0.1","0.0"
