"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"999","031","","13","3.893","92.3",".","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","034","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","050","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","057","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","067","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","069","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","071","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","077","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","080","","7","3.842","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","090","","6","3.800","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999","098","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","121","3.917","86.8","9.9","2.5",".",".",".",".",".",".",".",".",".","0.8",".",".","."
