"TERM : 1054","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2004-2005","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE LITERATURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","","","","",""
"COMP LIT
260","Dept. Total","422","3.403","30.8","33.6","22.0","6.6","1.9","0.5","1.2","1.2","",".",".","",".","",".","0.7","0.7","0.5","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","107","3.362","17.8","44.9","26.2","8.4","0.9",".",".",".","",".",".","",".","",".",".","1.9",".","."
"Sophomore","","110","3.294","25.5","34.5","24.5","7.3","3.6","1.8","1.8",".","",".",".","",".","",".",".","0.9",".","."
"Junior","","81","3.354","32.1","33.3","21.0","8.6","2.5",".","2.5",".","",".",".","",".","",".",".",".",".","."
"Senior","","87","3.552","44.8","27.6","17.2","4.6","1.1",".","1.1",".","",".",".","",".","",".","2.3",".",".","1.1"
"Undergraduates","","385","3.384","29.1","35.6","22.6","7.3","2.1","0.5","1.3",".","",".",".","",".","",".","0.5","0.8",".","0.3"
"Special","","3","3.500","33.3",".","33.3",".",".",".",".",".","",".",".","",".","",".",".",".","33.3","."
"Graduate","","34","3.704","50.0","14.7","14.7",".",".",".",".","14.7","",".",".","",".","",".","2.9",".","2.9","."
"","Dept. Total","422","3.403","30.8","33.6","22.0","6.6","1.9","0.5","1.2","1.2","",".",".","",".","",".","0.7","0.7","0.5","0.2"
