"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","",""
"Intro-Mus Cult of the World","103
001","20","2.825",".","25.0","45.0","10.0","15.0","5.0",".",".",".",".",".",".",".",".",".","."
"The African Storyteller","210
001","92","2.602","18.5","12.0","20.7","16.3","13.0","4.3","10.9","3.3","1.1",".",".",".",".",".",".","."
"Intro to Turkish Folk Lit","279
001","16","3.688","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"In Transl:Scand Tale&Ballad","345
001","17","3.787","58.8","41.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lit in Trans-Icelandic Saga","346
001","23","2.634",".","13.0","34.8","43.5",".","4.3","4.3",".",".",".",".",".",".",".",".","."
"Dir Stdy-Folklore Undergrad","399
010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Musical Cultures-World","402
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Sami Culture,Yesterday & Today","443
001","23","3.761","52.2","47.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Javanese Performance Repertory","453
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Oral Tradition&Written Word","471
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Folklore Theory","510
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ethnic Representatn in Wisc","520
001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","530
001","8","3.625","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","530
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Folklore","Course Total","11","3.559","36.4","45.5","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Amer Folk&Vernacular Music","535
001","15","3.833","60.0","13.3","6.7",".",".",".",".","20.0",".",".",".",".",".",".",".","."
"Local Culture-Upper Midwest","540
001","95","3.440","40.0","17.9","27.4","9.5","2.1","1.1",".","2.1",".",".",".",".",".",".",".","."
"Independ Stdy-Folklore Grad","699
020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr: Topics-Turkish Oral Narr","875
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"FOLKLORE
380","Dept. Total","341","3.238","34.6","22.3","19.4","10.6","5.3","2.1","3.2","2.3","0.3",".",".",".",".",".",".","."
