"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"812","064","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"812","081","","27","3.481","22.2","51.9","25.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","082","","26","3.538","23.1","61.5","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","083","","25","3.520","20.0","64.0","16.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Yr Primary Care Clrkshp","Course Total","","79","3.498","21.5","58.2","19.0",".","1.3",".",".",".",".",".",".",".",".",".",".","."
"813","061","","22","3.477","18.2","59.1","22.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"813","062","","24","3.375","25.0","25.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"813","063","","23","3.348","17.4","34.8","47.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"813","064","","9","3.444","22.2","44.4","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Integrated Cl Neurosci Clrkshp","Course Total","","78","3.404","20.5","39.7","39.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","061","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","062","","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","063","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec 4th Yr Precept/Clrkshp","Course Total","","20","3.875","80.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"851","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"851","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"851","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Appleton","Course Total","","3","***","","","","","","","","","","","","","","","",""
"852","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"852","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"852","063","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Ashland","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"853","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"853","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"853","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","Course Total","","3","***","","","","","","","","","","","","","","","",""
"854","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"854","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beloit","Course Total","","2","***","","","","","","","","","","","","","","","",""
"855","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"855","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","Course Total","","2","***","","","","","","","","","","","","","","","",""
"856","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"856","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"856","063","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Eau Claire","Course Total","","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"858","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"858","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"858","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","Course Total","","3","***","","","","","","","","","","","","","","","",""
"859","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"859","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"859","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Janesville","Course Total","","3","***","","","","","","","","","","","","","","","",""
