"ALS","","","","","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLO","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","","","","",""
"F&W ECOL
396","Dept. Total","319","3.431","47.6","14.4","14.1","4.7","3.8","1.6","1.3","12.2","",".",".","",".","",".","",".",".","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","14","3.286","50.0","14.3","14.3",".","14.3","7.1",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","38","3.394","52.6","13.2","10.5","18.4",".",".","5.3",".","",".",".","",".","",".","",".",".",".","."
"Junior","","70","3.351","48.6","18.6","21.4","4.3","5.7","1.4",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","118","3.365","48.3","17.8","19.5","4.2","5.1","2.5","1.7","0.8","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","240","3.361","49.2","17.1","18.3","6.3","5.0","2.1","1.7","0.4","",".",".","",".","",".","",".",".",".","."
"Graduate","","79","3.880","43.0","6.3","1.3",".",".",".",".","48.1","",".",".","",".","",".","",".",".","1.3","."
"","Dept. Total","319","3.431","47.6","14.4","14.1","4.7","3.8","1.6","1.3","12.2","",".",".","",".","",".","",".",".","0.3","."
