"","999
053","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
067","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
070","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","25","3.736","68.0","12.0","16.0",".",".",".",".",".","",".",".","",".",".","4.0",".",".","."
"SOC WORK
896","Dept. Total","1533","3.707","62.8","22.0","7.8","3.0","1.4","0.5","0.3","1.5","",".",".","",".","0.1","0.3","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","11","3.818","81.8","9.1",".","9.1",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","74","3.661","60.8","20.3","9.5","6.8","1.4",".",".",".","",".",".","",".",".",".",".",".","1.4"
"Junior","","259","3.688","57.5","29.7","6.2","5.4","1.2",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","","477","3.544","51.2","24.7","11.7","5.0","3.6","1.5","0.6","1.3","",".",".","",".",".","0.2","0.2",".","."
"Undergraduates","","821","3.605","54.4","25.7","9.6","5.4","2.6","0.9","0.4","0.7","",".",".","",".",".","0.1","0.1",".","0.1"
"Special","","9","3.021","22.2","33.3","11.1",".",".",".","11.1","11.1","",".",".","",".",".",".",".","11.1","."
"Graduate","","701","3.861","73.0","17.4","5.7","0.3","0.1",".",".","2.3","",".",".","",".","0.3","0.6","0.1",".","0.1"
"Prof Yr 1","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1533","3.707","62.8","22.0","7.8","3.0","1.4","0.5","0.3","1.5","",".",".","",".","0.1","0.3","0.1","0.1","0.1"
