"MECHANICAL ENGINEERING","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"890","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","033","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","044","","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"890","046","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"890","047","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"890","051","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","053","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","054","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","056","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","057","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","059","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","067","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"PhD Research and Thesis","Course Total","","56","",".",".",".",".",".",".",".","51.8",".",".",".","48.2",".",".",".","."
"903
Graduate Seminar","001","","45","4.000","97.8",".",".",".",".",".",".","2.2",".",".",".",".",".",".",".","."
"925","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"925","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Rheology Research Seminar","Course Total","","5","***","","","","","","","","","","","","","","","",""
"964","001","","10","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","002","","12","3.909","75.0","16.7",".",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"964","003","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","004","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec Adv Topics-Mech Engr","Course Total","","34","3.894","76.5","20.6",".",".",".",".",".","2.9",".",".",".",".",".",".",".","."
"990","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","033","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","046","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","056","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Dissertator Research&Thesis","Course Total","","33","",".",".",".",".",".",".",".","87.9",".",".",".","12.1",".",".",".","."
