"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","","","",""
"HIST SCI
456","Dept. Total","422","3.416","33.9","28.0","20.1","5.0","2.8","0.7","0.7","6.2","",".","1.9","",".","",".","",".","0.7",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","44","3.198","15.9","25.0","43.2","9.1","4.5",".",".",".","",".",".","",".","",".","",".","2.3",".","."
"Sophomore","","96","3.371","30.2","36.5","22.9","6.3","1.0","1.0","1.0","1.0","",".",".","",".","",".","",".",".",".","."
"Junior","","82","3.367","26.8","36.6","23.2","6.1","3.7","1.2",".","1.2","",".",".","",".","",".","",".","1.2",".","."
"Senior","","143","3.438","39.2","27.3","17.5","3.5","4.2","0.7","1.4","5.6","",".","0.7","",".","",".","",".",".",".","."
"Undergraduates","","365","3.373","31.2","31.5","23.3","5.5","3.3","0.8","0.8","2.7","",".","0.3","",".","",".","",".","0.5",".","."
"Special","","9","3.875","33.3","11.1",".",".",".",".",".","44.4","",".","11.1","",".","",".","",".",".",".","."
"Graduate","","43","3.955","51.2","4.7",".",".",".",".",".","27.9","",".","14.0","",".","",".","",".","2.3",".","."
"Prof Yr 2","","2","3.250","50.0",".",".","50.0",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","5","3.625","80.0",".",".","20.0",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","422","3.416","33.9","28.0","20.1","5.0","2.8","0.7","0.7","6.2","",".","1.9","",".","",".","",".","0.7",".","."
