"BIOCHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","",""
"682","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","039","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","057","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"682","058","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","068","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","073","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","16","4.000","93.8",".",".",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"692
Senior Thesis","044","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","046","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","053","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","057","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","060","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","065","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","068","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","069","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","073","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","","42","3.852","90.5","2.4","2.4",".",".",".","2.4",".",".",".",".",".",".",".","2.4","."
"703
Topics-Eukaryotic Regulation","001","","12","3.375","33.3","25.0","25.0","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"704
Chemical Biology","001","","19","3.583","42.1","26.3","26.3",".",".",".",".","5.3",".",".",".",".",".",".",".","."
"729
Advanced Topics","072","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"801
Biochem Appl-Nuc Mag Resonc","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"872","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"872","002","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic-Macromoleculr/Biophys","Course Total","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"875
Special Topics","001","","19","3.342","42.1","21.1","26.3","5.3",".",".","5.3",".",".",".",".",".",".",".",".","."
"905
Smr-Biomolec Structur (Adv)","001","","10","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"909
Smr-Enzymology (Advanced)","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"910
Smr-Molecular Virolgy (Adv)","001","","19","3.900","21.1","5.3",".",".",".",".",".","73.7",".",".",".",".",".",".",".","."
