"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - VET MED","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"623
MED SC-V","","","","","","","","","","","","","","","","","","",""
"570
Animal Hlth Hist Restraint","001","80","4.000","22.5",".",".",".",".",".",".","77.5",".",".",".",".",".",".",".","."
"625
Vet Diag&Therapeut Techniq","001","70","4.000","88.6",".",".",".",".",".",".","11.4",".",".",".",".",".",".",".","."
"629
Veterinary Nutrition","001","80","3.713","48.8","45.0","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"633
Companion Animal&Equine Med II","001","70","2.936","7.1","12.9","54.3","11.4","14.3",".",".",".",".",".",".",".",".",".",".","."
"667
Small Animal Neurology","001","18","4.000","77.8",".",".",".",".",".",".","22.2",".",".",".",".",".",".",".","."
"668
Clin Dermatology Rotation","001","26","4.000","80.8",".",".",".",".",".",".","19.2",".",".",".",".",".",".",".","."
"669
Small Anml Cardiolgy Rotatn","001","23","4.000","47.8",".",".",".",".",".",".","52.2",".",".",".",".",".",".",".","."
"670","001","39","4.000","33.3",".",".",".",".",".",".","66.7",".",".",".",".",".",".",".","."
"670","002","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Rotation:Lrge Animal Med","Course Total","43","4.000","34.9",".",".",".",".",".",".","65.1",".",".",".",".",".",".",".","."
"672
Sr Rotation:Theriogenology","001","18","4.000","38.9",".",".",".",".",".",".","61.1",".",".",".",".",".",".",".","."
"674
Sr Rotation:Ambulatory Serv","001","48","4.000","31.3",".",".",".",".",".",".","68.8",".",".",".",".",".",".",".","."
"675","001","32","4.000","50.0",".",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"675","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"675","006","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"675","008","34","4.000","5.9",".",".",".",".",".",".","94.1",".",".",".",".",".",".",".","."
"675","009","80","",".",".",".",".",".",".",".","98.8",".",".",".",".","1.3",".",".","."
"675","010","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"675","011","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"675","015","78","",".",".",".",".",".",".",".","98.7",".",".",".",".","1.3",".",".","."
"675","021","73","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"675","023","70","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"675","024","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics","Course Total","414","4.000","12.1",".",".",".",".",".",".","87.4",".",".",".",".","0.5",".",".","."
"678","001","47","4.000","68.1",".",".",".",".",".",".","31.9",".",".",".",".",".",".",".","."
"678","002","6","4.000","50.0",".",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"Small Animal Internal Med","Course Total","53","4.000","66.0",".",".",".",".",".",".","34.0",".",".",".",".",".",".",".","."
"679
Small Animal Oncology","001","26","4.000","76.9",".",".",".",".",".",".","23.1",".",".",".",".",".",".",".","."
"699","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","025","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","028","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","Page 399 of 408",""
