"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","567","2.868","22.9","15.9","23.3","11.1","11.3","5.8","3.4","6.0","",".",".","",".","",".","",".","0.2",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","94","2.674","13.8","12.8","35.1","9.6","17.0","7.4","4.3",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","213","2.962","24.4","20.7","23.5","14.1","10.3","3.8","2.8",".","",".",".","",".","",".","",".",".",".","0.5"
"Junior","","102","2.762","24.5","10.8","26.5","10.8","14.7","7.8","4.9",".","",".",".","",".","",".","",".",".",".","."
"Senior","","106","2.860","25.5","17.0","18.9","12.3","9.4","9.4","3.8","3.8","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","515","2.849","22.7","16.5","25.2","12.2","12.2","6.4","3.7","0.8","",".",".","",".","",".","",".",".",".","0.2"
"Special","","5","3.500",".","20.0",".",".",".",".",".","60.0","",".",".","",".","",".","",".","20.0",".","."
"Graduate","","47","3.600","27.7","8.5","4.3",".","2.1",".",".","57.4","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","567","2.868","22.9","15.9","23.3","11.1","11.3","5.8","3.4","6.0","",".",".","",".","",".","",".","0.2",".","0.2"
