"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"ECONOMICS","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"296
ECON","","","","","","","","","","","","","","","","","","","",""
"Energy Economics","671
001","","16","3.300","18.8","25.0","43.8","6.3",".",".",".",".",".",".",".",".",".","6.3",".","."
"","682
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","682
004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Directed Study","698
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
008","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
010","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","10","3.694","60.0","20.0",".","10.0",".",".",".",".",".",".",".",".","10.0",".",".","."
"Institutional Economics","707
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Econ Stats & Econometrics 2","710
001","","50","3.391","34.0","24.0","30.0","12.0",".",".",".",".",".",".",".",".",".",".",".","."
"","713
001","","28","2.946","7.1","3.6","64.3","21.4","3.6",".",".",".",".",".",".",".",".",".",".","."
"","713
002","","21","3.250","23.8","14.3","47.6","4.8","4.8",".",".","4.8",".",".",".",".",".",".",".","."
"Thry: Microeconomics Seqnce","Course Total","","49","3.073","14.3","8.2","57.1","14.3","4.1",".",".","2.0",".",".",".",".",".",".",".","."
"","714
001","","20","3.450","25.0","40.0","35.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","714
002","","20","3.400","20.0","40.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Thry: Macroeconomics Seqnce","Course Total","","40","3.425","22.5","40.0","37.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Applied Econometrics","718
001","","10","3.500","20.0","50.0","20.0",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"Public Finance & Fiscal Pol","742
001","","8","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Labor Economics","750
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Empir Anal-Ind Org&Pub Pol","762
001","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Microeconomic Theory II","806
001","","9","3.778","77.8","11.1",".","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"Adv International Economics","871
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv International Economics","872
001","","8","3.688","62.5","12.5","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","899
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","899
002","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","899
003","","7","3.794","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Recent Advances-Economics","Course Total","","22","3.922","86.4","13.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop in Economic Theory","902
001","","18","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Wrkshp-Industrl Organizatn","904
001","","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Workshop in Econometrics","914
001","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Workshop in Labor Economics","956
001","","8","4.000","12.5",".",".",".",".",".",".","87.5",".",".",".",".",".",".",".","."
"Quantitatve Macro-Econ Anal","966
001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop - Public Economics","969
001","","18","",".",".",".",".",".",".",".","94.4","5.6",".",".",".",".",".",".","."
"Wrkshp-Internatl Economics","978
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Thesis","990
006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
