"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"605
Spectrochemical Measuremts","001","33","3.485","39.4","21.2","36.4","3.0",".",".",".",".",".",".",".",".",".",".",".","."
"606
Phys Meth-Struct Determintn","001","13","3.538","30.8","46.2","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"607
Laboratory Safety","001","49","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"623
Experimental Spectroscopy","001","14","3.654","42.9","35.7","14.3",".",".",".",".",".",".",".",".",".","7.1",".",".","."
"630","001","15","3.714","46.7","40.0","6.7",".",".",".",".","6.7",".",".",".",".",".",".",".","."
"630","002","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Analytical Chemistry","Course Total","27","3.842","70.4","22.2","3.7",".",".",".",".","3.7",".",".",".",".",".",".",".","."
"636
Topics-Chem Instrumentatn: NMR","001","11","3.409","27.3","36.4","27.3","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"638
Topic-Instrmtn:Mass Spectrmtry","001","15","3.833","73.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"665
Biophysical Chemistry","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"682","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","043","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","048","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"692
Senior Thesis","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","007","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","028","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","054","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","4","***","","","","","","","","","",".",".",".",".",".",".","."
