"TERM : 1084","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2007-2008","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","",""
"ANIMAL HEALTH & BIOMEDICAL  Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"952
AHABS","","","","","","","","","","","","","","","",""
"Colloquium in Env Tox","606
001
2","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Eukaryotic Microb Pathogenesis","773
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"AHABS
952","3
Dept. Total","3.700","66.7","33.3",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"952
AHABS","","","","","","","","","","","","","","","",""
"Senior","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Graduate","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
3","3.700","66.7","33.3",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"November 30, 2010","","","","","","","","","","","","","","","","Page 406 of 408"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
