"PSYCHOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","","",""
"692","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","023","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"692","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","067","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Undergraduate Thesis","Course Total","","8","3.932","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"693
Animal Behavior Problems","066","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"694","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"694","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"694","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"694","065","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Probs-Developmental Psych","Course Total","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"695","002","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"695","003","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"695","006","","10","3.948","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"695","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"695","029","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"695","040","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"695","060","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"695","067","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Probs-Clinical Psychology","Course Total","","63","3.991","98.4","1.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"697","009","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"697","012","","12","3.948","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"697","014","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"697","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"697","017","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"697","022","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"697","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"697","031","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"697","037","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"697","038","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"697","047","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"697","058","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Problems in Human Behavior","Course Total","","70","3.967","97.1","1.4",".","1.4",".",".",".",".",".",".",".",".",".",".",".","."
"699","021","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","031","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","","12","3.556","83.3",".",".",".",".",".","8.3",".",".",".",".",".","8.3",".",".","."
"699","048","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","23","3.789","91.3",".",".",".",".",".","4.3",".",".",".",".",".","4.3",".",".","."
"701
Prosmr-Experimental Psych","001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"703
Prosmr in Social Psychology","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"704
Proseminar-Clinical Psych","001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","","Page 292 of 408",""
