"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"ART DEPARTMENT","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","",""
"Life Drawing I","Course Total","","45","3.833","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Watercolor I","242
001","","9","3.389","33.3","11.1","55.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","244
001","","11","3.600","36.4","45.5",".","9.1",".",".",".",".",".",".",".",".","9.1",".",".","."
"","244
003","","8","3.438","50.0","12.5","12.5","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"Art Metal I","Course Total","","19","3.528","42.1","31.6","5.3","15.8",".",".",".",".",".",".",".",".","5.3",".",".","."
"","302
001","","7","3.643","28.6","71.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
002","","14","3.893","85.7","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Color","Course Total","","21","3.810","66.7","28.6","4.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Relief Printmaking","306
001","","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","312
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","312
002","","11","3.727","54.5","36.4","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate Drawing I","Course Total","","17","3.824","70.6","23.5","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sculpture II","314
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Lithography","316
001","","12","3.333","50.0","8.3","8.3","25.0","8.3",".",".",".",".",".",".",".",".",".",".","."
"","322
001","","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","322
002","","9","3.556","11.1","88.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate Painting I","Course Total","","19","3.737","47.4","52.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ceramics II","324
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Etching","326
001","","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","328
001","","11","3.818","81.8",".","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","328
002","","12","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Computer in the Visual Arts","Course Total","","23","3.848","78.3","13.0","8.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","332
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","332
002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","332
003","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","332
004","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Life Drawing II","Course Total","","16","3.967","87.5","6.3",".",".",".",".",".",".",".",".",".",".",".","6.3",".","."
"Wood Working","334
001","","10","3.500","60.0","20.0",".",".","20.0",".",".",".",".",".",".",".",".",".",".","."
"Serigraphy","336
001","","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Watercolor II","342
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","346
001","","13","3.538","61.5",".","30.8",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"","002
346","","14","3.429","57.1",".","28.6",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"Typography & Communicatn","Course Total","","27","3.481","59.3",".","29.6",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"Glassworking","354
001","","12","3.309","25.0","33.3","25.0","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"","356
001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","356
002","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Print Prod Techniques(Digital)","Course Total","","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Stage Lighting I","366
001","","6","3.600","66.7",".","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","376
001","","12","3.333","33.3","25.0","25.0","8.3","8.3",".",".",".",".",".",".",".",".",".",".","."
"","376
002","","9","3.333","55.6","22.2","11.1",".",".",".","11.1",".",".",".",".",".",".",".",".","."
"Photography","Course Total","","21","3.333","42.9","23.8","19.0","4.8","4.8",".","4.8",".",".",".",".",".",".",".",".","."
"","412
001","","6","4.000","83.3",".",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"","412
002","","7","3.714","71.4",".","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","","","Page 70 of 408"
